BookingID,CustomerID,TurfID,BookingDate,BookingTime,SlotStartTime,SlotEndTime,DurationHours,NumberOfPlayers,SportType,Amount,BookingStatus,BookingChannel,PromoCodeUsed
BKG000212,CUST01494,TURF019,2024-05-08,02:23:15,15:00,16:00,1,17,Football,1000,Completed,Mobile App,NONE
BKG000213,CUST01054,TURF031,2024-05-31,22:29:53,16:00,17:00,1,11,Football,2000,Pending,Walk-in,NONE
BKG000214,CUST01170,TURF004,2024-02-09,18:18:59,22:00,23:00,1,6,Football,1000,Cancelled,Phone Call,NONE
BKG000215,CUST00015,TURF031,2025-01-09,06:31:50,16:00,17:00,1,11,Football,2000,Completed,Phone Call,NONE
BKG000216,CUST02171,TURF043,2024-01-12,07:01:54,08:00,09:00,1,9,Volleyball,1500,Confirmed,Mobile App,NONE
BKG000217,CUST00227,TURF037,2025-09-14,23:13:44,19:00,20:00,1,9,Tennis,1500,Completed,Mobile App,NONE
BKG000218,CUST01229,TURF049,2025-05-08,00:12:39,09:00,10:00,1,11,Tennis,800,Completed,Phone Call,NONE
BKG000219,CUST01435,TURF011,2025-05-21,17:20:40,19:00,20:00,1,17,Volleyball,2500,Confirmed,Walk-in,WEEKEND10
BKG000220,CUST00813,TURF037,2024-02-29,23:24:59,20:00,21:00,1,11,Tennis,1500,Confirmed,Website,FIRST50
BKG000221,CUST01974,TURF022,2025-12-29,08:43:53,13:00,14:00,1,10,Volleyball,1800,Confirmed,Phone Call,SUMMER20
BKG000222,CUST00194,TURF024,2026-02-18,00:06:15,15:00,16:00,1,12,Volleyball,1000,Pending,Mobile App,NONE
BKG000223,CUST01261,TURF020,2024-07-31,12:45:36,08:00,09:00,1,17,Basketball,1500,Confirmed,Website,FIRST50
BKG000224,CUST01435,TURF036,2026-03-18,13:22:25,09:00,10:00,1,4,Cricket,2500,Confirmed,Phone Call,NONE
BKG000225,CUST00180,TURF006,2024-12-08,23:11:47,16:00,17:00,1,9,Cricket,1500,Completed,Phone Call,NONE
BKG000226,CUST00241,TURF039,2024-12-17,13:40:37,11:00,12:00,1,20,Cricket,2500,Completed,Website,FIRST50
BKG000227,CUST02338,TURF050,2025-09-24,13:16:50,18:00,19:00,1,17,Badminton,1800,Completed,Website,NONE
BKG000228,CUST01154,TURF015,2025-07-07,01:44:27,16:00,17:00,1,20,Football,2500,Completed,Mobile App,FIRST50
BKG000229,CUST00786,TURF029,2025-02-27,15:50:04,17:00,18:00,1,4,Pickleball,2000,Completed,Phone Call,NONE
BKG000230,CUST01249,TURF016,2024-09-17,20:16:06,12:00,13:00,1,10,Cricket,2000,Completed,Walk-in,WEEKEND10
BKG000231,CUST02153,TURF014,2024-01-01,08:07:52,20:00,21:00,1,14,Basketball,1500,Confirmed,Walk-in,FIRST50
BKG000232,CUST01205,TURF047,2024-09-02,02:39:37,12:00,13:00,1,12,Pickleball,1200,Completed,Website,FLAT100
BKG000233,CUST00247,TURF009,2025-11-13,23:35:47,10:00,11:00,1,5,Badminton,1000,Completed,Walk-in,NONE
BKG000234,CUST02206,TURF016,2024-06-28,22:45:44,08:00,09:00,1,10,Cricket,2000,Cancelled,Website,NONE
BKG000235,CUST01003,TURF042,2024-04-05,20:58:04,08:00,09:00,1,18,Badminton,1500,Cancelled,Walk-in,NONE
BKG000236,CUST01974,TURF036,2025-09-24,14:26:59,10:00,11:00,1,13,Cricket,2500,Completed,Phone Call,NONE
BKG000237,CUST00501,TURF045,2026-05-16,12:19:21,22:00,23:00,1,16,Hockey,2500,Completed,Walk-in,FIRST50
BKG000238,CUST00639,TURF006,2025-05-11,22:45:23,11:00,12:00,1,5,Cricket,1500,Completed,Website,NONE
BKG000239,CUST01311,TURF039,2024-03-25,06:14:23,11:00,12:00,1,11,Cricket,2500,Completed,Mobile App,SUMMER20
BKG000240,CUST01883,TURF033,2024-10-21,14:51:39,19:00,20:00,1,14,Badminton,1000,Completed,Phone Call,WEEKEND10
BKG000241,CUST01812,TURF046,2024-03-31,19:36:53,11:00,12:00,1,9,Football,800,Confirmed,Phone Call,NONE
BKG000242,CUST02285,TURF009,2025-11-01,17:09:41,21:00,22:00,1,12,Badminton,1000,No-Show,Mobile App,NONE
BKG000243,CUST01799,TURF015,2026-04-25,02:47:24,21:00,22:00,1,4,Football,2500,No-Show,Phone Call,NONE
BKG000244,CUST01759,TURF007,2024-11-08,20:50:42,07:00,08:00,1,20,Pickleball,1500,Confirmed,Walk-in,NONE
BKG000245,CUST01504,TURF043,2024-05-16,04:08:02,08:00,09:00,1,13,Volleyball,1500,Confirmed,Walk-in,NONE
BKG000246,CUST01418,TURF018,2024-01-27,02:09:34,19:00,20:00,1,6,Pickleball,1200,Confirmed,Phone Call,NONE
BKG000247,CUST02187,TURF034,2024-04-02,21:38:08,06:00,07:00,1,16,Tennis,1200,Cancelled,Mobile App,NONE
BKG000248,CUST01625,TURF050,2026-01-28,02:03:49,15:00,16:00,1,15,Badminton,1800,Cancelled,Phone Call,NONE
BKG000249,CUST00460,TURF025,2024-09-08,20:00:08,17:00,18:00,1,11,Pickleball,2500,Completed,Mobile App,FIRST50
BKG000250,CUST01684,TURF049,2026-03-14,19:26:43,15:00,16:00,1,4,Tennis,800,Completed,Mobile App,NONE
BKG000251,CUST01466,TURF003,2025-06-02,04:56:16,12:00,13:00,1,21,Cricket,1000,Pending,Website,NONE
BKG000252,CUST00688,TURF025,2026-04-03,07:25:14,17:00,18:00,1,9,Pickleball,2500,Completed,Walk-in,NONE
BKG000253,CUST01401,TURF035,2026-03-08,20:35:58,12:00,13:00,1,7,Volleyball,800,Cancelled,Phone Call,FLAT100
BKG000254,CUST00133,TURF038,2024-01-05,02:43:38,08:00,09:00,1,13,Tennis,800,Confirmed,Phone Call,NONE
BKG000255,CUST00046,TURF004,2025-11-27,08:20:05,19:00,20:00,1,6,Football,1000,Completed,Walk-in,NONE
BKG000256,CUST00604,TURF050,2025-03-14,02:03:23,11:00,12:00,1,16,Badminton,1800,Completed,Mobile App,NONE
BKG000257,CUST02300,TURF043,2024-03-06,21:19:23,13:00,14:00,1,5,Volleyball,1500,Confirmed,Walk-in,NONE
BKG000258,CUST01025,TURF030,2024-10-09,14:11:25,16:00,17:00,1,10,Football,2500,Completed,Mobile App,NONE
BKG000259,CUST00793,TURF033,2026-05-20,03:21:36,11:00,12:00,1,21,Badminton,1000,Cancelled,Phone Call,FLAT100
BKG000260,CUST01151,TURF038,2025-07-02,00:00:15,10:00,11:00,1,20,Tennis,800,Confirmed,Walk-in,FLAT100
BKG000261,CUST01071,TURF023,2025-05-19,11:11:37,14:00,15:00,1,11,Tennis,1500,Completed,Mobile App,FIRST50
BKG000262,CUST00750,TURF023,2024-11-07,09:30:15,14:00,15:00,1,17,Tennis,1500,Confirmed,Mobile App,SUMMER20
BKG000263,CUST01981,TURF029,2026-05-28,12:43:08,17:00,18:00,1,14,Pickleball,2000,Cancelled,Phone Call,WEEKEND10
BKG000264,CUST01945,TURF039,2024-09-16,05:02:12,06:00,07:00,1,22,Cricket,2500,No-Show,Mobile App,NONE
BKG000265,CUST01518,TURF037,2024-10-24,23:28:08,15:00,16:00,1,5,Tennis,1500,Confirmed,Walk-in,NONE
BKG000266,CUST01495,TURF044,2024-12-22,02:32:22,21:00,22:00,1,7,Hockey,1000,No-Show,Phone Call,NONE
BKG000267,CUST00563,TURF015,2026-01-25,04:29:52,12:00,13:00,1,5,Football,2500,Completed,Phone Call,NONE
BKG000268,CUST00511,TURF048,2025-01-08,05:04:51,21:00,22:00,1,21,Tennis,1800,Completed,Phone Call,WEEKEND10
BKG000269,CUST00692,TURF009,2025-01-23,23:25:19,22:00,23:00,1,12,Badminton,1000,Completed,Mobile App,SUMMER20
BKG000270,CUST01987,TURF031,2024-05-13,08:15:18,14:00,15:00,1,5,Football,2000,Completed,Website,NONE
BKG000271,CUST00637,TURF007,2025-07-28,02:40:01,11:00,12:00,1,13,Pickleball,1500,Pending,Mobile App,FIRST50
BKG000272,CUST02018,TURF035,2025-03-09,11:53:53,12:00,13:00,1,16,Volleyball,800,Completed,Website,SUMMER20
BKG000273,CUST01266,TURF021,2025-07-01,22:40:16,16:00,17:00,1,12,Tennis,2500,No-Show,Phone Call,NONE
BKG000274,CUST01649,TURF002,2025-06-27,22:42:50,06:00,07:00,1,12,Basketball,2500,Completed,Phone Call,SUMMER20
BKG000275,CUST00609,TURF020,2025-11-07,05:11:45,10:00,11:00,1,6,Basketball,1500,Completed,Website,WEEKEND10
BKG000276,CUST01303,TURF022,2024-01-29,20:37:01,07:00,08:00,1,4,Volleyball,1800,Confirmed,Phone Call,FLAT100
BKG000277,CUST01450,TURF001,2026-03-30,09:24:01,09:00,10:00,1,21,Basketball,1000,Cancelled,Walk-in,NONE
BKG000278,CUST00211,TURF017,2024-01-01,19:20:46,20:00,21:00,1,11,Tennis,1200,Completed,Phone Call,NONE
BKG000279,CUST02276,TURF040,2026-01-14,14:40:36,15:00,16:00,1,9,Basketball,2000,Completed,Website,WEEKEND10
BKG000280,CUST01222,TURF037,2024-02-22,02:29:35,20:00,21:00,1,10,Tennis,1500,Cancelled,Phone Call,NONE
BKG000281,CUST01227,TURF030,2024-02-13,10:46:59,07:00,08:00,1,17,Football,2500,Completed,Website,NONE
BKG000282,CUST00565,TURF043,2025-06-04,06:05:07,13:00,14:00,1,16,Volleyball,1500,Completed,Phone Call,WEEKEND10
BKG000283,CUST01137,TURF026,2024-06-10,02:52:12,11:00,12:00,1,22,Basketball,1500,Completed,Walk-in,SUMMER20
BKG000284,CUST01334,TURF004,2025-05-01,20:16:08,14:00,15:00,1,4,Football,1000,Completed,Website,WEEKEND10
BKG000285,CUST01660,TURF024,2025-09-13,02:58:25,21:00,22:00,1,6,Volleyball,1000,No-Show,Website,FLAT100
BKG000286,CUST01226,TURF014,2024-03-03,00:11:21,11:00,12:00,1,10,Basketball,1500,No-Show,Mobile App,NONE
BKG000287,CUST01584,TURF041,2025-06-15,15:00:50,11:00,12:00,1,11,Volleyball,2000,Completed,Mobile App,NONE
BKG000288,CUST01893,TURF023,2025-07-03,11:15:16,12:00,13:00,1,20,Tennis,1500,Confirmed,Website,FLAT100
BKG000289,CUST01116,TURF008,2024-10-08,03:46:28,13:00,14:00,1,22,Cricket,1000,Completed,Phone Call,NONE
BKG000290,CUST01056,TURF024,2026-01-05,11:08:36,19:00,20:00,1,10,Volleyball,1000,Confirmed,Phone Call,WEEKEND10
BKG000291,CUST02166,TURF045,2025-12-06,03:14:06,18:00,19:00,1,13,Hockey,2500,Completed,Phone Call,FIRST50
BKG000292,CUST01255,TURF011,2025-05-23,13:54:34,17:00,18:00,1,6,Volleyball,2500,Completed,Walk-in,WEEKEND10
BKG000293,CUST00397,TURF010,2025-11-12,10:35:59,15:00,16:00,1,15,Pickleball,2500,Cancelled,Mobile App,NONE
BKG000294,CUST01765,TURF036,2024-06-07,04:00:04,18:00,19:00,1,7,Cricket,2500,Completed,Website,SUMMER20
BKG000295,CUST01367,TURF011,2026-03-25,14:01:31,15:00,16:00,1,15,Volleyball,2500,Confirmed,Mobile App,NONE
BKG000296,CUST01187,TURF013,2024-07-19,21:08:03,21:00,22:00,1,21,Badminton,1500,Confirmed,Mobile App,NONE
BKG000297,CUST02048,TURF029,2026-05-23,00:13:21,07:00,08:00,1,6,Pickleball,2000,Completed,Walk-in,WEEKEND10
BKG000298,CUST00922,TURF019,2026-04-17,12:20:50,08:00,09:00,1,9,Football,1000,Completed,Phone Call,NONE
BKG000299,CUST01820,TURF046,2024-05-16,20:35:42,08:00,09:00,1,20,Football,800,Completed,Walk-in,NONE
BKG000300,CUST01811,TURF025,2025-01-23,05:27:48,20:00,21:00,1,20,Pickleball,2500,Completed,Phone Call,NONE
BKG000301,CUST00088,TURF041,2026-03-05,21:03:09,12:00,13:00,1,9,Volleyball,2000,Cancelled,Website,NONE
BKG000302,CUST00580,TURF028,2026-04-09,18:24:47,09:00,10:00,1,8,Volleyball,1500,Cancelled,Website,NONE
BKG000303,CUST00368,TURF007,2025-07-27,18:32:18,13:00,14:00,1,14,Pickleball,1500,Confirmed,Website,FIRST50
BKG000304,CUST01382,TURF025,2026-04-06,05:57:50,22:00,23:00,1,20,Pickleball,2500,Confirmed,Phone Call,NONE
BKG000305,CUST01161,TURF032,2024-11-01,22:04:21,15:00,16:00,1,15,Cricket,800,Completed,Website,NONE
BKG000306,CUST01785,TURF039,2025-06-20,12:15:44,20:00,21:00,1,10,Cricket,2500,Cancelled,Mobile App,NONE
BKG000307,CUST00409,TURF034,2024-10-26,10:08:40,11:00,12:00,1,17,Tennis,1200,Confirmed,Walk-in,FLAT100
BKG000308,CUST00145,TURF033,2024-04-22,13:28:57,13:00,14:00,1,7,Badminton,1000,Confirmed,Website,NONE
BKG000309,CUST00427,TURF026,2025-03-29,06:12:45,16:00,17:00,1,18,Basketball,1500,Confirmed,Website,FIRST50
BKG000310,CUST00806,TURF005,2025-12-27,19:03:08,12:00,13:00,1,7,Badminton,1200,Completed,Walk-in,WEEKEND10
BKG000311,CUST00599,TURF014,2026-06-04,19:14:08,21:00,22:00,1,19,Basketball,1500,Confirmed,Mobile App,NONE
BKG000312,CUST01779,TURF037,2024-06-09,05:55:20,14:00,15:00,1,22,Tennis,1500,Completed,Walk-in,NONE
BKG000313,CUST00619,TURF035,2026-06-17,13:55:19,17:00,18:00,1,7,Volleyball,800,Cancelled,Walk-in,NONE
BKG000314,CUST01515,TURF016,2025-01-14,09:47:30,17:00,18:00,1,15,Cricket,2000,Pending,Walk-in,NONE
BKG000315,CUST00723,TURF048,2025-12-21,06:04:50,06:00,07:00,1,18,Tennis,1800,Completed,Walk-in,FLAT100
BKG000316,CUST01062,TURF007,2026-05-27,00:21:59,16:00,17:00,1,19,Pickleball,1500,Completed,Website,NONE
BKG000317,CUST00709,TURF038,2024-02-12,16:59:54,14:00,15:00,1,20,Tennis,800,Confirmed,Website,WEEKEND10
BKG000318,CUST01299,TURF042,2025-01-26,06:16:12,12:00,13:00,1,10,Badminton,1500,Confirmed,Website,WEEKEND10
BKG000319,CUST00273,TURF022,2026-01-17,01:57:19,14:00,15:00,1,6,Volleyball,1800,Confirmed,Walk-in,NONE
BKG000320,CUST02231,TURF019,2026-01-31,20:56:47,11:00,12:00,1,7,Football,1000,Completed,Walk-in,NONE
BKG000321,CUST01526,TURF008,2026-04-23,06:49:33,14:00,15:00,1,9,Cricket,1000,Cancelled,Website,NONE
BKG000322,CUST02353,TURF044,2025-10-26,04:02:40,22:00,23:00,1,17,Hockey,1000,Completed,Walk-in,NONE
BKG000323,CUST02493,TURF009,2025-06-10,06:09:43,19:00,20:00,1,5,Badminton,1000,Confirmed,Website,FLAT100
BKG000324,CUST01136,TURF034,2026-05-15,19:05:57,10:00,11:00,1,7,Tennis,1200,Completed,Walk-in,NONE
BKG000325,CUST02026,TURF004,2025-05-21,05:16:45,20:00,21:00,1,19,Football,1000,Confirmed,Walk-in,FIRST50
BKG000326,CUST00229,TURF005,2024-06-28,02:29:21,19:00,20:00,1,16,Badminton,1200,Confirmed,Mobile App,FIRST50
BKG000327,CUST01403,TURF022,2025-07-02,21:28:12,22:00,23:00,1,12,Volleyball,1800,Completed,Mobile App,WEEKEND10
BKG000328,CUST01572,TURF037,2026-05-06,23:49:39,14:00,15:00,1,9,Tennis,1500,Confirmed,Mobile App,NONE
BKG000329,CUST00321,TURF015,2024-09-17,02:19:26,06:00,07:00,1,19,Football,2500,Confirmed,Mobile App,NONE
BKG000330,CUST00319,TURF011,2024-08-11,23:07:46,19:00,20:00,1,13,Volleyball,2500,Confirmed,Walk-in,NONE
BKG000331,CUST01843,TURF048,2026-02-16,15:48:10,08:00,09:00,1,14,Tennis,1800,Confirmed,Mobile App,SUMMER20
BKG000332,CUST02121,TURF032,2024-05-16,18:55:07,07:00,08:00,1,4,Cricket,800,No-Show,Website,NONE
BKG000333,CUST00796,TURF019,2025-12-25,10:41:59,21:00,22:00,1,9,Football,1000,Completed,Website,NONE
BKG000334,CUST01359,TURF013,2025-01-29,09:33:11,13:00,14:00,1,17,Badminton,1500,Completed,Mobile App,SUMMER20
BKG000335,CUST00992,TURF011,2026-05-11,06:34:16,16:00,17:00,1,13,Volleyball,2500,Completed,Website,NONE
BKG000336,CUST01136,TURF014,2025-05-05,02:39:30,19:00,20:00,1,16,Basketball,1500,Confirmed,Mobile App,NONE
BKG000337,CUST01038,TURF050,2024-12-23,04:10:23,06:00,07:00,1,7,Badminton,1800,Completed,Phone Call,WEEKEND10
BKG000338,CUST01350,TURF032,2024-12-07,05:11:15,17:00,18:00,1,17,Cricket,800,Confirmed,Walk-in,FIRST50
BKG000339,CUST00266,TURF034,2024-06-03,05:38:55,11:00,12:00,1,21,Tennis,1200,Pending,Mobile App,NONE
BKG000340,CUST00900,TURF013,2025-03-14,18:06:23,12:00,13:00,1,10,Badminton,1500,Completed,Mobile App,NONE
BKG000341,CUST00707,TURF020,2025-01-26,05:42:34,21:00,22:00,1,21,Basketball,1500,Confirmed,Mobile App,SUMMER20
BKG000342,CUST00003,TURF004,2026-06-05,23:17:34,21:00,22:00,1,19,Football,1000,Confirmed,Mobile App,NONE
BKG000343,CUST01976,TURF040,2025-01-15,23:16:05,13:00,14:00,1,21,Basketball,2000,Completed,Phone Call,WEEKEND10
BKG000344,CUST00089,TURF009,2026-01-12,19:08:29,21:00,22:00,1,19,Badminton,1000,Completed,Phone Call,NONE
BKG000345,CUST00203,TURF046,2024-12-05,15:33:41,21:00,22:00,1,11,Football,800,Confirmed,Walk-in,SUMMER20
BKG000346,CUST02006,TURF019,2024-12-13,00:06:33,12:00,13:00,1,14,Football,1000,Completed,Website,SUMMER20
BKG000347,CUST01214,TURF013,2025-07-27,09:30:58,16:00,17:00,1,7,Badminton,1500,Completed,Phone Call,SUMMER20
BKG000348,CUST01931,TURF042,2024-02-26,23:35:20,13:00,14:00,1,15,Badminton,1500,Completed,Walk-in,SUMMER20
BKG000349,CUST02054,TURF013,2024-06-30,23:04:40,15:00,16:00,1,8,Badminton,1500,Completed,Website,SUMMER20
BKG000350,CUST01832,TURF037,2024-01-10,19:20:41,11:00,12:00,1,9,Tennis,1500,Confirmed,Phone Call,NONE
BKG000351,CUST00838,TURF037,2024-09-14,04:19:14,15:00,16:00,1,8,Tennis,1500,Completed,Phone Call,NONE
BKG000352,CUST00685,TURF036,2024-01-01,11:04:26,12:00,13:00,1,4,Cricket,2500,Pending,Phone Call,WEEKEND10
BKG000353,CUST00965,TURF033,2024-03-08,17:58:37,20:00,21:00,1,19,Badminton,1000,Completed,Mobile App,WEEKEND10
BKG000354,CUST00383,TURF017,2025-01-05,02:49:43,22:00,23:00,1,6,Tennis,1200,Completed,Phone Call,NONE
BKG000355,CUST01968,TURF044,2025-09-19,13:49:51,21:00,22:00,1,11,Hockey,1000,Confirmed,Website,SUMMER20
BKG000356,CUST01454,TURF026,2024-06-19,22:42:38,10:00,11:00,1,22,Basketball,1500,Completed,Website,NONE
BKG000357,CUST01986,TURF005,2025-10-29,01:26:11,18:00,19:00,1,13,Badminton,1200,Confirmed,Website,SUMMER20
BKG000358,CUST01296,TURF036,2024-08-09,21:00:10,09:00,10:00,1,19,Cricket,2500,Completed,Website,SUMMER20
BKG000359,CUST00193,TURF039,2025-09-09,20:27:24,06:00,07:00,1,18,Cricket,2500,Completed,Mobile App,FLAT100
BKG000360,CUST02176,TURF035,2025-11-04,11:10:35,19:00,20:00,1,17,Volleyball,800,Completed,Mobile App,SUMMER20
BKG000361,CUST00663,TURF018,2025-12-23,01:06:04,16:00,17:00,1,18,Pickleball,1200,Completed,Phone Call,NONE
BKG000362,CUST01044,TURF031,2024-11-11,05:49:01,12:00,13:00,1,16,Football,2000,Completed,Walk-in,NONE
BKG000363,CUST01695,TURF015,2026-02-04,20:38:25,18:00,19:00,1,19,Football,2500,Confirmed,Walk-in,NONE
BKG000364,CUST01482,TURF023,2024-07-05,02:43:35,15:00,16:00,1,18,Tennis,1500,Cancelled,Walk-in,NONE
BKG000365,CUST00634,TURF021,2025-09-15,00:07:31,07:00,08:00,1,7,Tennis,2500,Completed,Mobile App,NONE
BKG000366,CUST02042,TURF011,2025-06-06,09:20:33,08:00,09:00,1,16,Volleyball,2500,Completed,Website,SUMMER20
BKG000367,CUST00219,TURF022,2024-08-06,05:10:14,15:00,16:00,1,5,Volleyball,1800,Confirmed,Mobile App,NONE
BKG000368,CUST00039,TURF031,2024-12-19,22:56:14,21:00,22:00,1,16,Football,2000,Confirmed,Phone Call,NONE
BKG000369,CUST01701,TURF046,2025-04-04,01:17:18,14:00,15:00,1,7,Football,800,Pending,Website,FLAT100
BKG000370,CUST01196,TURF045,2026-01-03,15:31:39,21:00,22:00,1,14,Hockey,2500,Cancelled,Mobile App,WEEKEND10
BKG000371,CUST01908,TURF038,2025-08-08,10:26:24,22:00,23:00,1,14,Tennis,800,Completed,Walk-in,NONE
BKG000372,CUST01175,TURF034,2026-03-28,16:33:45,10:00,11:00,1,11,Tennis,1200,Completed,Mobile App,NONE
BKG000373,CUST00260,TURF009,2026-03-21,10:11:21,20:00,21:00,1,18,Badminton,1000,Completed,Walk-in,NONE
BKG000374,CUST02152,TURF025,2025-03-26,05:01:53,12:00,13:00,1,6,Pickleball,2500,Completed,Mobile App,NONE
BKG000375,CUST00414,TURF006,2024-12-18,04:22:31,22:00,23:00,1,5,Cricket,1500,Cancelled,Phone Call,FLAT100
BKG000376,CUST00851,TURF021,2026-03-10,01:09:52,22:00,23:00,1,17,Tennis,2500,Completed,Phone Call,NONE
BKG000377,CUST01779,TURF033,2026-05-25,22:35:33,17:00,18:00,1,15,Badminton,1000,Confirmed,Walk-in,NONE
BKG000378,CUST02000,TURF002,2025-10-27,11:26:15,13:00,14:00,1,10,Basketball,2500,Confirmed,Mobile App,NONE
BKG000379,CUST01710,TURF030,2025-03-03,00:53:24,20:00,21:00,1,11,Football,2500,Completed,Phone Call,FLAT100
BKG000380,CUST00725,TURF040,2026-04-09,11:08:26,06:00,07:00,1,16,Basketball,2000,No-Show,Website,NONE
BKG000381,CUST00421,TURF027,2024-05-22,16:15:35,13:00,14:00,1,21,Badminton,1800,Completed,Website,FIRST50
BKG000382,CUST00653,TURF042,2024-01-17,22:34:44,18:00,19:00,1,19,Badminton,1500,No-Show,Mobile App,FLAT100
BKG000383,CUST01447,TURF009,2025-03-30,08:17:53,10:00,11:00,1,7,Badminton,1000,Completed,Walk-in,NONE
BKG000384,CUST00586,TURF016,2025-03-19,07:15:45,14:00,15:00,1,10,Cricket,2000,Completed,Walk-in,NONE
BKG000385,CUST00622,TURF031,2024-02-22,15:20:01,10:00,11:00,1,11,Football,2000,Completed,Website,NONE
BKG000386,CUST01411,TURF016,2024-08-09,08:49:46,06:00,07:00,1,9,Cricket,2000,Completed,Phone Call,FLAT100
BKG000387,CUST00375,TURF020,2025-03-17,06:42:26,09:00,10:00,1,11,Basketball,1500,Confirmed,Phone Call,SUMMER20
BKG000388,CUST00449,TURF027,2026-02-18,20:39:57,17:00,18:00,1,14,Badminton,1800,Completed,Phone Call,NONE
BKG000389,CUST00064,TURF048,2024-08-14,23:15:30,12:00,13:00,1,20,Tennis,1800,Completed,Website,NONE
BKG000390,CUST01367,TURF012,2024-10-07,00:33:42,06:00,07:00,1,19,Badminton,1000,Confirmed,Website,WEEKEND10
BKG000391,CUST02008,TURF014,2026-01-06,17:29:04,16:00,17:00,1,4,Basketball,1500,Confirmed,Phone Call,FIRST50
BKG000392,CUST00261,TURF021,2024-06-19,16:55:55,07:00,08:00,1,22,Tennis,2500,Completed,Website,FIRST50
BKG000393,CUST00985,TURF034,2024-01-13,16:32:41,21:00,22:00,1,21,Tennis,1200,Confirmed,Walk-in,WEEKEND10
BKG000394,CUST01935,TURF031,2026-04-27,13:07:03,20:00,21:00,1,5,Football,2000,Completed,Mobile App,NONE
BKG000395,CUST01668,TURF043,2026-05-20,17:55:21,11:00,12:00,1,17,Volleyball,1500,Completed,Walk-in,NONE
BKG000396,CUST00014,TURF042,2024-12-30,18:30:16,13:00,14:00,1,22,Badminton,1500,Confirmed,Website,FIRST50
BKG000397,CUST00430,TURF007,2026-03-18,10:12:35,20:00,21:00,1,18,Pickleball,1500,No-Show,Phone Call,FIRST50
BKG000398,CUST02115,TURF019,2024-12-16,09:26:05,11:00,12:00,1,8,Football,1000,Completed,Website,NONE
BKG000399,CUST01105,TURF020,2026-03-24,07:26:10,21:00,22:00,1,19,Basketball,1500,Cancelled,Walk-in,FIRST50
BKG000400,CUST00362,TURF025,2026-05-16,06:27:41,17:00,18:00,1,7,Pickleball,2500,Confirmed,Website,NONE
BKG000401,CUST00851,TURF009,2025-07-03,22:29:54,09:00,10:00,1,15,Badminton,1000,Confirmed,Website,FIRST50
BKG000402,CUST01132,TURF031,2024-04-13,21:34:10,18:00,19:00,1,4,Football,2000,Pending,Walk-in,NONE
BKG000403,CUST01724,TURF034,2026-02-01,10:34:22,09:00,10:00,1,18,Tennis,1200,Confirmed,Mobile App,FLAT100
BKG000404,CUST00079,TURF027,2025-09-23,14:09:40,11:00,12:00,1,14,Badminton,1800,Completed,Walk-in,NONE
BKG000405,CUST01262,TURF020,2024-03-05,00:19:17,09:00,10:00,1,17,Basketball,1500,No-Show,Phone Call,NONE
BKG000406,CUST00648,TURF009,2024-04-04,15:32:24,19:00,20:00,1,20,Badminton,1000,Confirmed,Phone Call,NONE
BKG000407,CUST01113,TURF041,2025-02-17,12:26:44,08:00,09:00,1,15,Volleyball,2000,Completed,Phone Call,NONE
BKG000408,CUST02301,TURF019,2025-09-21,05:43:10,20:00,21:00,1,15,Football,1000,Confirmed,Phone Call,NONE
BKG000409,CUST01312,TURF020,2025-04-21,01:20:36,20:00,21:00,1,15,Basketball,1500,Cancelled,Website,NONE
BKG000410,CUST00529,TURF021,2025-04-21,19:23:38,06:00,07:00,1,9,Tennis,2500,Completed,Walk-in,SUMMER20
BKG000411,CUST01354,TURF034,2024-05-29,23:44:01,08:00,09:00,1,12,Tennis,1200,No-Show,Website,NONE
BKG000412,CUST01791,TURF025,2025-08-03,08:09:24,15:00,16:00,1,12,Pickleball,2500,Confirmed,Website,NONE
BKG000413,CUST02009,TURF038,2025-12-05,06:07:59,17:00,18:00,1,21,Tennis,800,No-Show,Phone Call,WEEKEND10
BKG000414,CUST01901,TURF036,2025-03-04,06:27:04,08:00,09:00,1,14,Cricket,2500,Cancelled,Mobile App,NONE
BKG000415,CUST01241,TURF021,2026-04-14,16:45:43,13:00,14:00,1,13,Tennis,2500,Completed,Website,SUMMER20
BKG000416,CUST01443,TURF005,2024-07-27,03:55:48,07:00,08:00,1,4,Badminton,1200,Confirmed,Mobile App,NONE
BKG000417,CUST01937,TURF008,2025-03-03,07:58:11,08:00,09:00,1,6,Cricket,1000,Pending,Mobile App,NONE
BKG000418,CUST01706,TURF030,2025-04-14,17:10:16,08:00,09:00,1,11,Football,2500,Confirmed,Website,FLAT100
BKG000419,CUST00544,TURF004,2024-09-22,05:32:04,20:00,21:00,1,22,Football,1000,Confirmed,Phone Call,SUMMER20
BKG000420,CUST01539,TURF016,2024-08-27,05:32:16,18:00,19:00,1,4,Cricket,2000,Completed,Walk-in,NONE
BKG000421,CUST01556,TURF010,2024-05-10,21:02:22,18:00,19:00,1,14,Pickleball,2500,Confirmed,Website,SUMMER20
BKG000422,CUST01991,TURF010,2025-06-08,02:10:41,19:00,20:00,1,15,Pickleball,2500,Completed,Mobile App,NONE
BKG000423,CUST01731,TURF027,2024-04-26,04:37:34,17:00,18:00,1,5,Badminton,1800,Completed,Website,NONE
BKG000424,CUST00155,TURF027,2024-06-04,22:56:19,22:00,23:00,1,20,Badminton,1800,Completed,Website,WEEKEND10
