ReviewID,BookingID,CustomerID,TurfID,Rating,ReviewTag,ReviewDate,WouldRecommend,ResponseFromOwner
REV00320,BKG005654,CUST02407,TURF025,4,Clean facility,2025-05-29,Yes,No
REV00321,BKG001181,CUST01793,TURF024,4,Excellent surface quality,2024-03-17,Yes,Yes
REV00322,BKG006481,CUST01357,TURF005,5,Will book again,2024-09-15,Yes,No
REV00323,BKG006664,CUST01064,TURF022,5,Crowded,2025-12-26,Yes,No
REV00324,BKG007439,CUST01999,TURF008,5,Value for money,2025-10-08,Yes,Yes
REV00325,BKG001359,CUST02295,TURF017,5,Clean facility,2024-09-28,Yes,No
REV00326,BKG004517,CUST02393,TURF001,5,Crowded,2026-04-27,Yes,No
REV00327,BKG007598,CUST00966,TURF042,5,Poor lighting,2026-02-19,Yes,No
REV00328,BKG007724,CUST01125,TURF002,5,Excellent surface quality,2024-10-15,Yes,Yes
REV00329,BKG009573,CUST00625,TURF043,5,Excellent surface quality,2024-05-03,Yes,Yes
REV00330,BKG007633,CUST02417,TURF011,5,Well maintained,2024-09-11,Yes,No
REV00331,BKG003010,CUST01564,TURF034,5,Great experience,2025-03-11,Yes,Yes
REV00332,BKG004169,CUST01907,TURF016,5,Well maintained,2025-06-15,Yes,No
REV00333,BKG001243,CUST01963,TURF029,3,Friendly staff,2025-12-27,Yes,No
REV00334,BKG003165,CUST02009,TURF003,3,Excellent surface quality,2024-03-18,No,No
REV00335,BKG000376,CUST00851,TURF021,4,Friendly staff,2026-03-10,Yes,Yes
REV00336,BKG007808,CUST01600,TURF027,4,Friendly staff,2025-11-25,Yes,No
REV00337,BKG005452,CUST00517,TURF023,5,Well maintained,2026-06-02,Yes,No
REV00338,BKG004799,CUST01802,TURF021,5,Great experience,2024-08-26,Yes,No
REV00339,BKG001029,CUST01165,TURF037,4,Will book again,2024-09-25,Yes,No
REV00340,BKG008678,CUST00044,TURF026,3,Well maintained,2024-10-25,No,No
REV00341,BKG005267,CUST00184,TURF016,4,Great experience,2025-10-15,Yes,No
REV00342,BKG007411,CUST00976,TURF016,4,Well maintained,2026-04-29,Yes,Yes
REV00343,BKG002039,CUST00422,TURF049,5,Friendly staff,2025-02-20,Yes,No
REV00344,BKG002524,CUST00163,TURF048,5,Friendly staff,2024-04-29,Yes,No
REV00345,BKG009579,CUST02387,TURF002,4,Friendly staff,2024-02-27,Yes,No
REV00346,BKG003374,CUST01719,TURF010,1,Will book again,2026-02-27,Yes,Yes
REV00347,BKG002104,CUST01473,TURF038,4,Excellent surface quality,2024-03-09,Yes,No
REV00348,BKG006656,CUST00742,TURF031,3,Clean facility,2024-04-06,No,Yes
REV00349,BKG009309,CUST02107,TURF013,4,Clean facility,2024-11-30,Yes,No
REV00350,BKG009488,CUST01972,TURF021,5,Will book again,2025-01-05,Yes,No
REV00351,BKG002161,CUST01207,TURF034,5,Average experience,2025-06-14,Yes,Yes
REV00352,BKG001708,CUST02369,TURF044,5,Great experience,2026-01-18,Yes,No
REV00353,BKG000539,CUST00615,TURF023,3,Great experience,2025-03-27,No,Yes
REV00354,BKG001085,CUST02454,TURF036,5,Poor lighting,2024-07-27,Yes,Yes
REV00355,BKG009919,CUST00644,TURF006,4,Well maintained,2025-10-08,Yes,No
REV00356,BKG002396,CUST01601,TURF010,5,Crowded,2025-05-27,Yes,Yes
REV00357,BKG008157,CUST00514,TURF006,3,Will book again,2024-11-23,Yes,No
REV00358,BKG004256,CUST02014,TURF022,5,Poor lighting,2024-08-30,Yes,Yes
REV00359,BKG005246,CUST00637,TURF025,3,Great experience,2024-12-18,No,No
REV00360,BKG008858,CUST00268,TURF034,4,Great experience,2024-02-11,Yes,No
REV00361,BKG008288,CUST00320,TURF047,4,Excellent surface quality,2025-02-19,Yes,No
REV00362,BKG009298,CUST00393,TURF015,3,Well maintained,2025-08-16,Yes,Yes
REV00363,BKG005220,CUST02242,TURF044,5,Excellent surface quality,2025-02-20,Yes,No
REV00364,BKG005718,CUST01322,TURF016,3,Clean facility,2024-11-05,No,No
REV00365,BKG007369,CUST02089,TURF005,5,Crowded,2024-01-25,Yes,Yes
REV00366,BKG009452,CUST00272,TURF028,3,Value for money,2024-02-14,Yes,No
REV00367,BKG004624,CUST00985,TURF035,5,Will book again,2024-08-15,Yes,No
REV00368,BKG007845,CUST02405,TURF036,4,Will book again,2024-09-19,Yes,No
REV00369,BKG003841,CUST02148,TURF032,2,Great experience,2024-06-04,Yes,No
REV00370,BKG001170,CUST01102,TURF003,5,Value for money,2025-11-09,Yes,No
REV00371,BKG006237,CUST02057,TURF016,5,Friendly staff,2024-04-26,Yes,No
REV00372,BKG003466,CUST01622,TURF034,5,Value for money,2025-06-12,Yes,No
REV00373,BKG003447,CUST02023,TURF003,4,Clean facility,2024-02-18,Yes,No
REV00374,BKG001857,CUST00095,TURF031,4,Clean facility,2025-09-26,Yes,Yes
REV00375,BKG006152,CUST00788,TURF049,4,Excellent surface quality,2025-05-22,Yes,No
REV00376,BKG001889,CUST02417,TURF023,5,Well maintained,2026-04-07,Yes,No
REV00377,BKG006367,CUST00632,TURF005,5,Clean facility,2026-06-11,Yes,Yes
REV00378,BKG002582,CUST00952,TURF027,3,Value for money,2026-03-03,Yes,No
REV00379,BKG006665,CUST00355,TURF025,3,Average experience,2024-04-09,Yes,No
REV00380,BKG002155,CUST00746,TURF010,3,Poor lighting,2025-03-23,No,No
REV00381,BKG003282,CUST02123,TURF028,5,Excellent surface quality,2024-05-02,Yes,No
REV00382,BKG009998,CUST01503,TURF006,5,Average experience,2025-02-05,Yes,No
REV00383,BKG009249,CUST00379,TURF020,5,Crowded,2024-07-13,Yes,No
REV00384,BKG009067,CUST01365,TURF033,4,Clean facility,2026-03-09,Yes,No
REV00385,BKG006771,CUST00587,TURF020,4,Average experience,2025-09-26,Yes,Yes
REV00386,BKG002223,CUST00086,TURF031,5,Value for money,2024-12-04,Yes,Yes
REV00387,BKG007386,CUST01235,TURF012,5,Poor lighting,2024-11-04,Yes,No
REV00388,BKG006835,CUST01205,TURF027,3,Clean facility,2025-12-15,Yes,No
REV00389,BKG000156,CUST01482,TURF025,5,Friendly staff,2025-01-10,Yes,No
REV00390,BKG005183,CUST01929,TURF024,5,Clean facility,2024-12-03,Yes,No
REV00391,BKG009889,CUST00748,TURF048,5,Crowded,2025-03-18,Yes,Yes
REV00392,BKG007361,CUST01062,TURF036,4,Crowded,2025-12-29,Yes,No
REV00393,BKG001685,CUST01885,TURF011,2,Clean facility,2024-05-22,Yes,Yes
REV00394,BKG004795,CUST00320,TURF037,3,Great experience,2025-12-16,No,Yes
REV00395,BKG004951,CUST00849,TURF028,4,Clean facility,2025-04-17,Yes,No
REV00396,BKG005310,CUST01698,TURF016,5,Average experience,2025-01-17,Yes,No
REV00397,BKG001771,CUST02357,TURF018,5,Crowded,2025-02-09,Yes,No
REV00398,BKG000879,CUST01590,TURF036,4,Average experience,2025-08-12,Yes,Yes
REV00399,BKG001149,CUST02445,TURF018,5,Great experience,2025-06-06,Yes,No
REV00400,BKG008945,CUST00453,TURF016,5,Friendly staff,2025-07-19,Yes,No
REV00401,BKG009747,CUST01417,TURF032,5,Well maintained,2024-06-06,Yes,No
REV00402,BKG001769,CUST01189,TURF024,5,Value for money,2024-09-11,Yes,No
REV00403,BKG006920,CUST00113,TURF021,4,Great experience,2024-06-12,Yes,No
REV00404,BKG007222,CUST00116,TURF049,4,Friendly staff,2026-03-24,Yes,No
REV00405,BKG001236,CUST00666,TURF023,3,Excellent surface quality,2025-06-10,No,Yes
REV00406,BKG001631,CUST00762,TURF030,3,Value for money,2026-01-05,Yes,Yes
REV00407,BKG004825,CUST00524,TURF024,5,Great experience,2024-04-27,Yes,No
REV00408,BKG006508,CUST00185,TURF023,4,Poor lighting,2024-01-02,Yes,Yes
REV00409,BKG004667,CUST02094,TURF030,5,Average experience,2024-04-21,Yes,No
REV00410,BKG008171,CUST01171,TURF035,4,Average experience,2024-11-18,Yes,No
REV00411,BKG005680,CUST00813,TURF038,4,Crowded,2025-06-14,Yes,Yes
REV00412,BKG002995,CUST01941,TURF017,4,Average experience,2026-02-18,Yes,No
REV00413,BKG005537,CUST00664,TURF003,5,Excellent surface quality,2025-01-10,Yes,No
REV00414,BKG003696,CUST00373,TURF017,5,Poor lighting,2025-03-27,Yes,Yes
REV00415,BKG003218,CUST01020,TURF037,3,Clean facility,2024-09-17,Yes,No
REV00416,BKG002798,CUST00818,TURF044,4,Will book again,2025-10-09,Yes,No
REV00417,BKG006415,CUST01750,TURF003,5,Well maintained,2024-11-28,Yes,Yes
REV00418,BKG009304,CUST00711,TURF023,5,Average experience,2025-09-12,Yes,No
REV00419,BKG005474,CUST01797,TURF030,4,Friendly staff,2025-12-19,Yes,Yes
REV00420,BKG008919,CUST01815,TURF008,5,Crowded,2026-05-30,Yes,No
REV00421,BKG005118,CUST01224,TURF050,4,Poor lighting,2024-01-16,Yes,Yes
REV00422,BKG000561,CUST01110,TURF046,4,Excellent surface quality,2024-06-05,Yes,No
REV00423,BKG005904,CUST00907,TURF036,4,Average experience,2026-01-25,Yes,Yes
REV00424,BKG002575,CUST01620,TURF018,5,Will book again,2025-01-30,Yes,Yes
REV00425,BKG007335,CUST00190,TURF013,4,Will book again,2025-01-29,Yes,No
REV00426,BKG001835,CUST02001,TURF025,5,Clean facility,2025-02-16,Yes,Yes
REV00427,BKG007294,CUST00314,TURF049,5,Poor lighting,2025-09-14,Yes,No
REV00428,BKG007662,CUST01550,TURF015,4,Excellent surface quality,2024-04-15,Yes,No
REV00429,BKG003169,CUST00848,TURF033,4,Average experience,2025-04-21,Yes,No
REV00430,BKG008828,CUST01705,TURF012,4,Well maintained,2024-04-06,Yes,No
REV00431,BKG002570,CUST02337,TURF043,5,Excellent surface quality,2025-10-17,Yes,Yes
REV00432,BKG001966,CUST00396,TURF018,4,Average experience,2024-08-14,Yes,No
REV00433,BKG006812,CUST01219,TURF004,5,Average experience,2025-09-25,Yes,Yes
REV00434,BKG001741,CUST01392,TURF001,5,Value for money,2025-08-07,Yes,Yes
REV00435,BKG004589,CUST02180,TURF035,4,Average experience,2024-03-29,Yes,Yes
REV00436,BKG006689,CUST02105,TURF038,5,Great experience,2024-04-10,Yes,Yes
REV00437,BKG007765,CUST02008,TURF036,5,Value for money,2024-01-11,Yes,Yes
REV00438,BKG009437,CUST01922,TURF040,5,Value for money,2024-02-03,Yes,No
REV00439,BKG001829,CUST00508,TURF050,5,Well maintained,2025-06-23,Yes,No
REV00440,BKG004602,CUST00967,TURF032,5,Poor lighting,2024-09-23,Yes,No
REV00441,BKG004008,CUST01400,TURF030,4,Great experience,2024-01-31,Yes,Yes
REV00442,BKG008877,CUST02022,TURF039,5,Will book again,2024-11-14,Yes,No
REV00443,BKG003900,CUST00421,TURF010,5,Well maintained,2024-04-18,Yes,No
REV00444,BKG000559,CUST01781,TURF019,5,Crowded,2024-12-27,Yes,Yes
REV00445,BKG006938,CUST02112,TURF010,5,Poor lighting,2026-02-16,Yes,No
REV00446,BKG002077,CUST00546,TURF001,5,Will book again,2024-03-23,Yes,Yes
REV00447,BKG006202,CUST00161,TURF041,5,Excellent surface quality,2024-12-19,Yes,No
REV00448,BKG005862,CUST01682,TURF007,4,Great experience,2025-11-28,Yes,Yes
REV00449,BKG008184,CUST01602,TURF026,5,Clean facility,2024-02-16,Yes,No
REV00450,BKG008599,CUST01772,TURF017,5,Crowded,2025-06-15,Yes,No
REV00451,BKG008813,CUST00545,TURF044,4,Friendly staff,2026-01-26,Yes,No
REV00452,BKG001452,CUST00720,TURF014,5,Well maintained,2025-03-05,Yes,No
REV00453,BKG004720,CUST02019,TURF007,1,Great experience,2024-09-14,No,No
REV00454,BKG007564,CUST01015,TURF018,5,Poor lighting,2025-02-26,Yes,No
REV00455,BKG005025,CUST02068,TURF034,5,Will book again,2025-04-10,Yes,Yes
REV00456,BKG000677,CUST00418,TURF004,5,Friendly staff,2026-03-19,Yes,Yes
REV00457,BKG006307,CUST01347,TURF018,5,Well maintained,2025-12-26,Yes,No
REV00458,BKG006653,CUST01078,TURF008,5,Clean facility,2025-04-05,Yes,Yes
REV00459,BKG000602,CUST00209,TURF039,4,Value for money,2025-03-15,Yes,Yes
REV00460,BKG006720,CUST00370,TURF022,4,Value for money,2026-03-27,Yes,No
REV00461,BKG009069,CUST00705,TURF040,4,Average experience,2024-01-31,Yes,No
REV00462,BKG006964,CUST01715,TURF018,5,Friendly staff,2025-02-01,Yes,Yes
REV00463,BKG000666,CUST00299,TURF004,3,Clean facility,2026-03-06,Yes,No
REV00464,BKG009163,CUST02356,TURF034,4,Value for money,2025-03-27,Yes,No
REV00465,BKG003257,CUST00971,TURF023,2,Poor lighting,2025-12-24,No,No
REV00466,BKG003230,CUST00128,TURF010,4,Average experience,2025-10-01,Yes,No
REV00467,BKG001018,CUST02376,TURF033,5,Will book again,2024-11-17,Yes,No
REV00468,BKG000027,CUST02155,TURF026,3,Value for money,2024-07-16,Yes,Yes
REV00469,BKG006014,CUST00683,TURF027,5,Excellent surface quality,2025-07-15,Yes,No
REV00470,BKG002803,CUST02101,TURF019,4,Poor lighting,2025-10-03,Yes,No
REV00471,BKG003182,CUST00569,TURF002,4,Crowded,2025-09-05,Yes,No
REV00472,BKG000920,CUST00740,TURF004,5,Poor lighting,2025-04-19,Yes,No
REV00473,BKG007057,CUST00716,TURF016,5,Value for money,2026-04-07,Yes,No
REV00474,BKG007809,CUST00474,TURF006,4,Value for money,2026-01-10,Yes,No
REV00475,BKG008042,CUST01945,TURF032,3,Will book again,2025-01-26,Yes,No
REV00476,BKG004120,CUST01006,TURF012,5,Average experience,2024-12-14,Yes,No
REV00477,BKG004989,CUST00565,TURF020,5,Crowded,2025-03-17,Yes,Yes
REV00478,BKG004623,CUST02451,TURF046,4,Average experience,2025-02-16,Yes,Yes
REV00479,BKG006724,CUST00557,TURF039,5,Poor lighting,2024-09-01,Yes,Yes
REV00480,BKG004412,CUST02390,TURF013,4,Crowded,2025-11-11,Yes,No
REV00481,BKG007850,CUST00955,TURF049,5,Crowded,2025-09-13,Yes,No
REV00482,BKG009796,CUST00668,TURF012,5,Clean facility,2025-10-14,Yes,No
REV00483,BKG003778,CUST00470,TURF002,5,Will book again,2025-01-14,Yes,Yes
REV00484,BKG004925,CUST01676,TURF012,5,Excellent surface quality,2025-02-24,Yes,Yes
REV00485,BKG001830,CUST00337,TURF043,1,Will book again,2025-09-21,Yes,No
REV00486,BKG002100,CUST01659,TURF003,2,Crowded,2024-06-28,No,Yes
REV00487,BKG003532,CUST00506,TURF029,4,Well maintained,2024-10-25,Yes,No
REV00488,BKG009643,CUST02043,TURF045,4,Well maintained,2026-04-04,Yes,Yes
REV00489,BKG005893,CUST01860,TURF022,4,Excellent surface quality,2025-05-10,Yes,No
REV00490,BKG001903,CUST02160,TURF027,4,Poor lighting,2024-08-31,Yes,Yes
REV00491,BKG009074,CUST01567,TURF026,2,Average experience,2024-10-26,No,No
REV00492,BKG009610,CUST02436,TURF035,5,Friendly staff,2024-06-30,Yes,No
REV00493,BKG000628,CUST01214,TURF045,4,Great experience,2024-08-08,Yes,Yes
REV00494,BKG007291,CUST01945,TURF030,5,Friendly staff,2024-01-05,Yes,Yes
REV00495,BKG008711,CUST01628,TURF033,5,Clean facility,2024-09-03,Yes,No
REV00496,BKG007460,CUST02224,TURF004,1,Crowded,2024-08-07,No,Yes
REV00497,BKG008423,CUST00856,TURF035,5,Crowded,2024-01-12,Yes,No
REV00498,BKG007841,CUST02448,TURF022,4,Crowded,2024-10-23,Yes,No
REV00499,BKG001642,CUST01205,TURF031,4,Friendly staff,2024-11-18,Yes,No
REV00500,BKG008746,CUST00065,TURF040,5,Crowded,2025-04-22,Yes,Yes
REV00501,BKG007098,CUST01296,TURF028,4,Excellent surface quality,2025-02-04,Yes,No
REV00502,BKG009256,CUST01568,TURF034,5,Well maintained,2025-07-20,Yes,Yes
REV00503,BKG001355,CUST02103,TURF043,5,Great experience,2025-06-23,Yes,Yes
REV00504,BKG005849,CUST01324,TURF032,4,Excellent surface quality,2024-04-06,Yes,No
REV00505,BKG006011,CUST00240,TURF046,2,Value for money,2025-11-09,Yes,Yes
REV00506,BKG002975,CUST02398,TURF022,3,Excellent surface quality,2026-02-15,No,No
REV00507,BKG001701,CUST01392,TURF044,4,Friendly staff,2025-11-18,Yes,Yes
REV00508,BKG009793,CUST00279,TURF018,5,Great experience,2024-03-09,Yes,No
REV00509,BKG004930,CUST00219,TURF015,5,Poor lighting,2024-06-27,Yes,Yes
REV00510,BKG001406,CUST01895,TURF033,1,Clean facility,2026-03-16,Yes,No
REV00511,BKG009612,CUST01537,TURF049,5,Clean facility,2025-08-26,Yes,No
REV00512,BKG006450,CUST02466,TURF029,1,Friendly staff,2024-09-30,No,Yes
REV00513,BKG002924,CUST01585,TURF043,2,Well maintained,2025-03-09,Yes,No
REV00514,BKG008642,CUST02409,TURF023,4,Crowded,2025-02-13,Yes,No
REV00515,BKG006024,CUST01037,TURF043,5,Great experience,2025-08-06,Yes,No
REV00516,BKG007227,CUST00013,TURF024,2,Value for money,2024-02-05,Yes,No
REV00517,BKG009710,CUST02227,TURF041,5,Crowded,2024-01-31,Yes,No
REV00518,BKG008684,CUST02061,TURF018,5,Well maintained,2024-03-04,Yes,No
REV00519,BKG001436,CUST02458,TURF035,5,Will book again,2026-06-01,Yes,No
REV00520,BKG004465,CUST01647,TURF016,3,Well maintained,2025-08-26,Yes,No
REV00521,BKG009521,CUST02297,TURF018,2,Well maintained,2026-02-10,No,No
REV00522,BKG000573,CUST01299,TURF010,4,Excellent surface quality,2025-05-25,Yes,No
REV00523,BKG003213,CUST00290,TURF021,5,Friendly staff,2025-08-29,Yes,Yes
REV00524,BKG006291,CUST01012,TURF020,4,Value for money,2024-08-05,Yes,No
REV00525,BKG009883,CUST00051,TURF018,4,Clean facility,2024-09-29,Yes,Yes
REV00526,BKG008336,CUST00931,TURF006,5,Well maintained,2024-09-17,Yes,No
REV00527,BKG001916,CUST01718,TURF042,5,Value for money,2026-04-12,Yes,No
REV00528,BKG000166,CUST01482,TURF001,4,Well maintained,2024-10-31,Yes,No
REV00529,BKG005968,CUST00952,TURF050,3,Value for money,2024-01-21,Yes,No
REV00530,BKG002724,CUST01175,TURF027,4,Will book again,2025-02-13,Yes,Yes
REV00531,BKG001022,CUST01563,TURF033,5,Will book again,2026-03-22,Yes,No
REV00532,BKG002384,CUST02035,TURF048,4,Value for money,2024-01-29,Yes,Yes
REV00533,BKG004516,CUST00712,TURF047,4,Average experience,2025-04-13,Yes,No
REV00534,BKG004305,CUST00011,TURF004,2,Crowded,2024-02-22,No,No
REV00535,BKG000004,CUST01737,TURF030,5,Crowded,2025-08-16,Yes,No
REV00536,BKG008730,CUST01910,TURF026,4,Friendly staff,2025-09-12,Yes,No
REV00537,BKG005907,CUST00121,TURF047,1,Will book again,2026-02-14,No,No
REV00538,BKG007026,CUST00323,TURF001,5,Well maintained,2024-03-09,Yes,Yes
REV00539,BKG007939,CUST01743,TURF026,5,Friendly staff,2026-03-17,Yes,No
REV00540,BKG001898,CUST02293,TURF005,5,Will book again,2025-03-24,Yes,Yes
REV00541,BKG002565,CUST01173,TURF029,3,Clean facility,2026-05-27,Yes,No
REV00542,BKG003126,CUST00860,TURF035,5,Clean facility,2024-07-06,Yes,No
REV00543,BKG008134,CUST00498,TURF041,3,Crowded,2025-07-21,No,No
REV00544,BKG001141,CUST01004,TURF014,3,Well maintained,2024-05-01,Yes,No
REV00545,BKG008261,CUST01358,TURF014,5,Great experience,2024-09-08,Yes,No
REV00546,BKG001678,CUST02442,TURF009,4,Poor lighting,2024-10-08,Yes,Yes
REV00547,BKG000239,CUST01311,TURF039,3,Average experience,2024-03-28,Yes,No
REV00548,BKG007831,CUST01408,TURF002,3,Crowded,2025-01-16,Yes,No
REV00549,BKG005507,CUST00389,TURF037,4,Well maintained,2025-01-27,Yes,Yes
REV00550,BKG005900,CUST01702,TURF041,5,Well maintained,2024-05-19,Yes,No
REV00551,BKG000290,CUST01056,TURF024,1,Value for money,2026-01-07,No,No
REV00552,BKG009429,CUST01438,TURF009,4,Well maintained,2025-10-24,Yes,No
REV00553,BKG009970,CUST01549,TURF022,5,Average experience,2025-02-09,Yes,No
REV00554,BKG002773,CUST01837,TURF023,3,Clean facility,2025-01-01,No,Yes
REV00555,BKG006722,CUST02072,TURF026,1,Friendly staff,2024-11-26,No,No
REV00556,BKG006460,CUST02048,TURF007,4,Well maintained,2024-05-11,Yes,No
REV00557,BKG005971,CUST00300,TURF030,4,Clean facility,2026-04-03,Yes,No
REV00558,BKG000701,CUST01490,TURF025,4,Clean facility,2025-01-18,Yes,No
REV00559,BKG000893,CUST01314,TURF007,5,Friendly staff,2025-03-22,Yes,Yes
REV00560,BKG001660,CUST00035,TURF049,4,Crowded,2026-06-07,Yes,Yes
REV00561,BKG004749,CUST00503,TURF036,4,Average experience,2024-06-29,Yes,Yes
REV00562,BKG000762,CUST00726,TURF020,3,Great experience,2026-01-16,Yes,No
REV00563,BKG002269,CUST01311,TURF045,4,Clean facility,2025-03-01,Yes,No
REV00564,BKG002851,CUST00498,TURF026,4,Great experience,2025-05-30,Yes,Yes
REV00565,BKG003417,CUST02023,TURF032,1,Clean facility,2025-03-03,No,No
REV00566,BKG008306,CUST02272,TURF050,5,Excellent surface quality,2025-08-10,Yes,No
REV00567,BKG008435,CUST00802,TURF017,4,Well maintained,2024-06-02,Yes,No
REV00568,BKG009167,CUST00630,TURF012,5,Friendly staff,2025-12-02,Yes,Yes
REV00569,BKG003435,CUST00243,TURF002,5,Excellent surface quality,2025-03-18,Yes,No
REV00570,BKG008903,CUST02481,TURF004,5,Friendly staff,2025-10-30,Yes,No
REV00571,BKG009018,CUST01064,TURF031,5,Poor lighting,2026-01-04,Yes,No
REV00572,BKG008498,CUST01495,TURF043,4,Crowded,2024-10-27,Yes,No
REV00573,BKG005255,CUST00988,TURF046,4,Great experience,2025-05-13,Yes,No
REV00574,BKG009955,CUST01674,TURF002,4,Crowded,2025-11-28,Yes,No
REV00575,BKG003135,CUST00345,TURF002,3,Poor lighting,2024-07-26,No,No
REV00576,BKG005327,CUST00135,TURF037,4,Friendly staff,2024-10-17,Yes,Yes
REV00577,BKG007777,CUST00197,TURF035,2,Crowded,2026-01-09,Yes,Yes
REV00578,BKG009680,CUST00160,TURF005,4,Will book again,2024-05-06,Yes,No
REV00579,BKG002142,CUST01593,TURF044,5,Poor lighting,2024-07-03,Yes,No
REV00580,BKG004137,CUST00158,TURF013,2,Excellent surface quality,2024-12-30,No,No
REV00581,BKG001822,CUST00748,TURF020,2,Average experience,2025-08-16,No,No
REV00582,BKG005700,CUST01750,TURF041,4,Value for money,2024-10-28,Yes,Yes
REV00583,BKG005136,CUST00175,TURF002,5,Value for money,2025-10-16,Yes,No
REV00584,BKG002147,CUST01539,TURF021,5,Excellent surface quality,2026-05-19,Yes,No
REV00585,BKG008766,CUST01951,TURF006,5,Poor lighting,2025-06-10,Yes,No
REV00586,BKG009857,CUST01174,TURF049,5,Clean facility,2026-02-11,Yes,No
REV00587,BKG007605,CUST01600,TURF024,4,Well maintained,2025-11-02,Yes,No
REV00588,BKG000812,CUST00530,TURF003,4,Great experience,2025-10-29,Yes,No
REV00589,BKG004783,CUST01914,TURF038,4,Average experience,2024-01-15,Yes,No
REV00590,BKG001522,CUST00839,TURF002,5,Excellent surface quality,2025-05-31,Yes,Yes
REV00591,BKG001658,CUST02491,TURF008,5,Crowded,2024-12-09,Yes,No
REV00592,BKG006931,CUST01911,TURF004,3,Crowded,2026-01-22,Yes,Yes
REV00593,BKG007443,CUST00958,TURF006,4,Crowded,2024-01-22,Yes,No
REV00594,BKG005103,CUST00657,TURF033,5,Will book again,2024-10-03,Yes,Yes
REV00595,BKG006540,CUST01950,TURF045,5,Will book again,2025-02-10,Yes,No
REV00596,BKG008063,CUST00976,TURF008,5,Friendly staff,2024-01-05,Yes,No
REV00597,BKG002495,CUST01694,TURF009,5,Great experience,2024-02-28,Yes,Yes
REV00598,BKG000856,CUST02011,TURF023,5,Average experience,2025-10-22,Yes,No
REV00599,BKG003688,CUST01290,TURF030,3,Clean facility,2025-05-07,No,No
REV00600,BKG000248,CUST01625,TURF050,3,Average experience,2026-01-29,No,No
REV00601,BKG004587,CUST00807,TURF014,4,Value for money,2026-03-13,Yes,No
REV00602,BKG004417,CUST01188,TURF004,4,Clean facility,2025-12-07,Yes,No
REV00603,BKG002173,CUST00090,TURF049,1,Well maintained,2025-10-08,Yes,No
REV00604,BKG004147,CUST01216,TURF025,4,Well maintained,2025-06-03,Yes,No
REV00605,BKG005110,CUST01318,TURF022,5,Poor lighting,2024-09-18,Yes,No
