CancellationID,BookingID,CustomerID,CancellationDate,Reason,CancelledBy,RefundPercentage,RefundAmount,RefundStatus
CNL01210,BKG000635,CUST00814,2025-12-12,Personal Emergency,System,25,625,Processed
CNL01211,BKG008966,CUST00974,2026-04-22,Power Outage,Customer,100,2000,Processed
CNL01212,BKG005656,CUST00261,2025-06-09,Staff Unavailability,Turf Owner,50,600,Pending
CNL01213,BKG003212,CUST01935,2026-01-25,Personal Emergency,Customer,75,750,Processed
CNL01214,BKG000342,CUST00003,2026-06-03,Payment Failure,Customer,25,250,Not Applicable
CNL01215,BKG000791,CUST00182,2024-06-02,Staff Unavailability,Turf Owner,75,600,Not Applicable
CNL01216,BKG009433,CUST02310,2024-06-21,Personal Emergency,Turf Owner,100,1000,Processed
CNL01217,BKG001423,CUST02141,2025-11-19,Weather Conditions,Customer,50,500,Processed
CNL01218,BKG003756,CUST01062,2025-09-06,Power Outage,Customer,75,1125,Not Applicable
CNL01219,BKG005392,CUST01542,2024-01-07,Double Booking Error,System,75,1125,Pending
CNL01220,BKG006125,CUST00956,2025-11-20,Power Outage,Turf Owner,75,600,Processed
CNL01221,BKG004305,CUST00011,2024-02-20,Personal Emergency,Turf Owner,50,500,Processed
CNL01222,BKG000767,CUST01070,2025-07-20,Personal Emergency,System,50,500,Processed
CNL01223,BKG004742,CUST00881,2024-03-27,Turf Maintenance,System,0,0,Processed
CNL01224,BKG001388,CUST02082,2024-09-24,Double Booking Error,Turf Owner,25,200,Processed
CNL01225,BKG003517,CUST01948,2025-12-16,Power Outage,Customer,25,200,Processed
CNL01226,BKG005897,CUST02169,2024-12-25,Power Outage,Customer,50,900,Processed
CNL01227,BKG000110,CUST02456,2024-10-16,Customer Request,System,50,400,Processed
CNL01228,BKG008942,CUST00694,2024-03-19,Payment Failure,System,100,1000,Pending
CNL01229,BKG006011,CUST00240,2025-11-05,Personal Emergency,Turf Owner,100,800,Not Applicable
CNL01230,BKG007659,CUST01848,2024-11-14,Payment Failure,Turf Owner,25,250,Processed
CNL01231,BKG009979,CUST00787,2024-10-11,Customer Request,Turf Owner,75,750,Processed
CNL01232,BKG007231,CUST02425,2024-11-08,Power Outage,Turf Owner,0,0,Processed
CNL01233,BKG002239,CUST00712,2025-06-02,Weather Conditions,System,100,2500,Not Applicable
CNL01234,BKG001523,CUST01884,2024-12-09,Weather Conditions,System,50,1250,Processed
CNL01235,BKG000035,CUST00649,2025-06-26,Weather Conditions,Turf Owner,0,0,Not Applicable
CNL01236,BKG002951,CUST02107,2024-06-28,Payment Failure,Customer,0,0,Processed
CNL01237,BKG007010,CUST02495,2025-01-14,Turf Maintenance,Turf Owner,75,750,Processed
CNL01238,BKG004920,CUST00690,2024-03-18,Personal Emergency,Customer,25,300,Processed
CNL01239,BKG003482,CUST01513,2024-03-25,Staff Unavailability,Turf Owner,75,1350,Processed
CNL01240,BKG009499,CUST01680,2025-01-11,Staff Unavailability,Turf Owner,75,1125,Pending
CNL01241,BKG002432,CUST00339,2025-07-08,Power Outage,Customer,25,375,Processed
CNL01242,BKG005122,CUST00694,2025-08-02,Payment Failure,System,25,375,Not Applicable
CNL01243,BKG008086,CUST01845,2025-01-07,Turf Maintenance,Turf Owner,25,625,Processed
CNL01244,BKG009613,CUST00958,2025-01-29,Power Outage,System,75,1350,Not Applicable
CNL01245,BKG008030,CUST02462,2025-06-01,Weather Conditions,Turf Owner,25,625,Pending
CNL01246,BKG004763,CUST01572,2026-01-23,Staff Unavailability,System,0,0,Processed
CNL01247,BKG001844,CUST01756,2025-10-22,Weather Conditions,System,100,1500,Processed
CNL01248,BKG002608,CUST01251,2024-04-27,Turf Maintenance,Customer,100,2500,Not Applicable
CNL01249,BKG002303,CUST01743,2026-01-03,Customer Request,Turf Owner,0,0,Processed
CNL01250,BKG000220,CUST00813,2024-02-27,Staff Unavailability,Customer,75,1125,Processed
CNL01251,BKG004730,CUST00844,2026-01-26,Payment Failure,Customer,75,600,Pending
CNL01252,BKG005167,CUST00307,2024-04-18,Payment Failure,Turf Owner,100,1000,Pending
CNL01253,BKG003325,CUST00657,2025-05-17,Staff Unavailability,Customer,75,750,Pending
CNL01254,BKG002486,CUST02255,2024-02-28,Payment Failure,Customer,25,500,Processed
CNL01255,BKG002466,CUST00011,2024-09-15,Payment Failure,Turf Owner,100,1500,Processed
CNL01256,BKG003869,CUST00678,2025-12-01,Power Outage,System,25,200,Not Applicable
CNL01257,BKG004442,CUST01171,2024-02-20,Payment Failure,Turf Owner,25,450,Processed
CNL01258,BKG009140,CUST00029,2025-12-30,Payment Failure,Turf Owner,50,750,Processed
CNL01259,BKG000278,CUST00211,2023-12-30,Power Outage,System,25,300,Pending
CNL01260,BKG007639,CUST01916,2024-05-10,Power Outage,Turf Owner,0,0,Pending
CNL01261,BKG004345,CUST02395,2024-09-15,Weather Conditions,Customer,50,500,Processed
CNL01262,BKG002425,CUST00317,2024-07-07,Weather Conditions,Turf Owner,75,900,Processed
CNL01263,BKG003409,CUST02264,2024-08-31,Customer Request,Turf Owner,75,1125,Processed
CNL01264,BKG004356,CUST01808,2025-12-12,Personal Emergency,System,0,0,Processed
CNL01265,BKG004045,CUST00131,2026-06-04,Double Booking Error,Customer,0,0,Processed
CNL01266,BKG006679,CUST01271,2025-11-09,Customer Request,Customer,0,0,Not Applicable
CNL01267,BKG000054,CUST01320,2026-04-16,Payment Failure,Customer,25,500,Processed
CNL01268,BKG004309,CUST02246,2026-03-16,Double Booking Error,Customer,75,900,Processed
CNL01269,BKG006606,CUST01209,2025-08-07,Customer Request,Turf Owner,50,400,Not Applicable
CNL01270,BKG002849,CUST00274,2024-09-27,Staff Unavailability,Customer,100,1000,Not Applicable
CNL01271,BKG004373,CUST01725,2025-10-09,Power Outage,System,100,2500,Not Applicable
CNL01272,BKG007489,CUST00621,2024-04-19,Double Booking Error,System,100,2500,Not Applicable
CNL01273,BKG000978,CUST01539,2024-05-04,Power Outage,Customer,50,1000,Not Applicable
CNL01274,BKG005872,CUST01295,2025-12-17,Power Outage,Customer,25,250,Not Applicable
CNL01275,BKG008283,CUST02210,2026-02-28,Power Outage,System,25,625,Processed
CNL01276,BKG005092,CUST00423,2025-01-01,Turf Maintenance,Turf Owner,100,2500,Processed
CNL01277,BKG001387,CUST00882,2025-03-24,Personal Emergency,System,0,0,Processed
CNL01278,BKG007487,CUST00089,2025-06-03,Customer Request,System,50,600,Processed
CNL01279,BKG006104,CUST00028,2024-09-19,Turf Maintenance,Turf Owner,75,1125,Pending
CNL01280,BKG007524,CUST02124,2025-01-24,Weather Conditions,Turf Owner,50,600,Processed
CNL01281,BKG007274,CUST00290,2025-01-13,Payment Failure,Customer,25,300,Processed
CNL01282,BKG008248,CUST01767,2025-09-04,Double Booking Error,System,0,0,Processed
CNL01283,BKG000275,CUST00609,2025-11-05,Turf Maintenance,Turf Owner,0,0,Processed
CNL01284,BKG000806,CUST00125,2025-01-09,Weather Conditions,System,100,1000,Processed
CNL01285,BKG009242,CUST01501,2026-01-04,Personal Emergency,Turf Owner,100,1200,Processed
CNL01286,BKG002781,CUST00687,2025-05-05,Power Outage,Turf Owner,75,1125,Processed
CNL01287,BKG000109,CUST01014,2026-01-14,Turf Maintenance,System,75,750,Processed
CNL01288,BKG009954,CUST01806,2026-04-11,Weather Conditions,Turf Owner,0,0,Not Applicable
CNL01289,BKG005109,CUST01355,2024-09-27,Double Booking Error,System,25,500,Processed
CNL01290,BKG006275,CUST01747,2024-08-08,Staff Unavailability,System,25,375,Processed
CNL01291,BKG009646,CUST01095,2026-04-10,Customer Request,Turf Owner,100,2500,Pending
CNL01292,BKG008861,CUST01771,2025-12-27,Double Booking Error,System,100,1500,Not Applicable
CNL01293,BKG004932,CUST01840,2025-10-31,Staff Unavailability,System,75,1875,Processed
CNL01294,BKG007981,CUST00485,2025-12-30,Double Booking Error,System,0,0,Processed
CNL01295,BKG008912,CUST02405,2026-04-12,Power Outage,System,100,1000,Not Applicable
CNL01296,BKG002769,CUST00256,2024-07-12,Personal Emergency,System,25,300,Not Applicable
CNL01297,BKG006025,CUST02390,2024-06-30,Personal Emergency,Turf Owner,25,375,Processed
CNL01298,BKG000174,CUST00311,2024-04-13,Power Outage,System,75,750,Not Applicable
CNL01299,BKG009144,CUST00141,2024-03-17,Staff Unavailability,System,0,0,Pending
CNL01300,BKG005229,CUST02131,2025-02-14,Turf Maintenance,System,75,1350,Not Applicable
CNL01301,BKG006061,CUST00739,2026-01-28,Weather Conditions,System,75,1350,Pending
CNL01302,BKG005010,CUST01810,2026-03-09,Turf Maintenance,Turf Owner,75,1500,Processed
CNL01303,BKG005199,CUST02332,2024-03-07,Staff Unavailability,Turf Owner,25,625,Processed
CNL01304,BKG004925,CUST01676,2025-02-21,Turf Maintenance,System,50,500,Processed
CNL01305,BKG004534,CUST01170,2024-11-24,Turf Maintenance,Turf Owner,50,1250,Not Applicable
CNL01306,BKG006152,CUST00788,2025-05-17,Power Outage,Turf Owner,75,600,Processed
CNL01307,BKG006715,CUST00492,2024-03-07,Power Outage,Turf Owner,75,600,Processed
CNL01308,BKG001225,CUST02239,2024-03-24,Personal Emergency,System,25,500,Processed
CNL01309,BKG009677,CUST00215,2026-04-17,Customer Request,Customer,25,450,Processed
CNL01310,BKG007726,CUST01543,2024-07-20,Weather Conditions,System,50,750,Processed
CNL01311,BKG000093,CUST00299,2024-06-11,Weather Conditions,System,50,900,Processed
CNL01312,BKG001085,CUST02454,2024-07-23,Double Booking Error,Customer,25,625,Processed
CNL01313,BKG002073,CUST02083,2024-10-30,Personal Emergency,Turf Owner,100,800,Pending
CNL01314,BKG009118,CUST01440,2025-06-02,Power Outage,Turf Owner,0,0,Processed
CNL01315,BKG001003,CUST02089,2025-05-27,Weather Conditions,Turf Owner,50,400,Processed
CNL01316,BKG001737,CUST01756,2024-01-04,Customer Request,Turf Owner,25,500,Processed
CNL01317,BKG000828,CUST02292,2024-06-05,Turf Maintenance,Turf Owner,0,0,Processed
CNL01318,BKG007966,CUST02483,2025-02-01,Power Outage,System,100,1500,Pending
CNL01319,BKG004815,CUST00159,2024-03-25,Power Outage,System,75,900,Pending
CNL01320,BKG004634,CUST01012,2025-07-15,Double Booking Error,Customer,25,375,Not Applicable
CNL01321,BKG007266,CUST02062,2024-10-10,Double Booking Error,Customer,0,0,Processed
CNL01322,BKG009387,CUST01525,2024-11-16,Payment Failure,Turf Owner,100,800,Not Applicable
CNL01323,BKG007620,CUST00610,2024-10-09,Payment Failure,Customer,0,0,Processed
CNL01324,BKG000784,CUST01506,2025-04-19,Double Booking Error,Turf Owner,100,800,Processed
CNL01325,BKG004663,CUST01548,2025-03-06,Turf Maintenance,System,25,625,Processed
CNL01326,BKG001405,CUST00465,2024-01-13,Personal Emergency,System,0,0,Processed
CNL01327,BKG006231,CUST01503,2024-10-11,Payment Failure,Turf Owner,50,1250,Not Applicable
CNL01328,BKG000648,CUST01855,2024-10-08,Payment Failure,Customer,75,600,Processed
CNL01329,BKG001246,CUST00458,2025-05-17,Weather Conditions,System,25,375,Processed
CNL01330,BKG005697,CUST01025,2024-10-02,Customer Request,System,0,0,Pending
CNL01331,BKG001264,CUST00627,2024-03-23,Personal Emergency,Turf Owner,100,800,Not Applicable
CNL01332,BKG003335,CUST01776,2024-02-27,Turf Maintenance,System,75,900,Not Applicable
CNL01333,BKG004038,CUST00678,2026-05-12,Payment Failure,Customer,0,0,Not Applicable
CNL01334,BKG009770,CUST01871,2025-05-31,Power Outage,Turf Owner,25,250,Pending
CNL01335,BKG000146,CUST00078,2024-04-26,Turf Maintenance,Turf Owner,100,1800,Processed
CNL01336,BKG001411,CUST01207,2024-03-16,Payment Failure,System,50,1000,Processed
CNL01337,BKG007189,CUST02300,2024-02-12,Personal Emergency,Turf Owner,75,1350,Pending
CNL01338,BKG008880,CUST00074,2025-10-08,Turf Maintenance,Customer,25,375,Processed
CNL01339,BKG004952,CUST00770,2024-11-28,Personal Emergency,Turf Owner,0,0,Processed
CNL01340,BKG003136,CUST00820,2025-03-25,Payment Failure,System,100,800,Pending
CNL01341,BKG000188,CUST01878,2026-02-01,Weather Conditions,Customer,50,1250,Processed
CNL01342,BKG006682,CUST00304,2024-04-18,Double Booking Error,Customer,0,0,Not Applicable
CNL01343,BKG001286,CUST01989,2024-06-18,Payment Failure,Turf Owner,25,250,Processed
CNL01344,BKG003239,CUST00532,2026-04-08,Power Outage,Turf Owner,100,1800,Processed
CNL01345,BKG006074,CUST00713,2025-12-28,Customer Request,System,75,750,Pending
CNL01346,BKG001401,CUST01637,2024-06-07,Payment Failure,Customer,0,0,Processed
CNL01347,BKG000216,CUST02171,2024-01-10,Turf Maintenance,Turf Owner,0,0,Processed
CNL01348,BKG009592,CUST02182,2025-01-13,Payment Failure,Customer,50,1000,Processed
CNL01349,BKG001079,CUST00390,2024-06-19,Staff Unavailability,System,100,1000,Processed
CNL01350,BKG007465,CUST00526,2024-11-14,Power Outage,Turf Owner,25,625,Not Applicable
CNL01351,BKG006575,CUST01380,2025-08-23,Customer Request,Turf Owner,100,2500,Processed
CNL01352,BKG004748,CUST01255,2026-03-22,Staff Unavailability,System,0,0,Pending
CNL01353,BKG009633,CUST00322,2025-02-19,Power Outage,Turf Owner,25,625,Processed
CNL01354,BKG003679,CUST01293,2025-06-05,Weather Conditions,System,75,600,Processed
CNL01355,BKG009357,CUST01326,2026-02-06,Double Booking Error,System,50,500,Not Applicable
CNL01356,BKG001698,CUST02323,2025-07-22,Weather Conditions,Customer,25,200,Pending
CNL01357,BKG002518,CUST00271,2024-08-27,Customer Request,System,25,250,Processed
CNL01358,BKG006558,CUST00579,2025-08-22,Personal Emergency,Customer,100,1200,Not Applicable
CNL01359,BKG003797,CUST01483,2024-04-16,Personal Emergency,Turf Owner,100,2000,Pending
CNL01360,BKG000005,CUST00298,2024-07-10,Double Booking Error,Customer,50,750,Processed
CNL01361,BKG004177,CUST00417,2025-09-26,Personal Emergency,System,50,1000,Processed
CNL01362,BKG004899,CUST00735,2026-04-26,Customer Request,Customer,100,800,Pending
CNL01363,BKG006889,CUST00628,2025-07-02,Power Outage,Customer,25,200,Processed
CNL01364,BKG005379,CUST00539,2024-09-05,Power Outage,Turf Owner,100,1000,Processed
CNL01365,BKG009286,CUST01979,2026-05-28,Double Booking Error,System,50,600,Pending
CNL01366,BKG000519,CUST02311,2026-01-19,Weather Conditions,System,25,200,Not Applicable
CNL01367,BKG003626,CUST00264,2026-03-17,Turf Maintenance,Customer,25,625,Processed
CNL01368,BKG008987,CUST00726,2024-03-27,Turf Maintenance,System,25,625,Processed
CNL01369,BKG005430,CUST00767,2024-08-10,Double Booking Error,Customer,0,0,Pending
CNL01370,BKG009896,CUST00844,2025-08-15,Weather Conditions,System,75,900,Processed
CNL01371,BKG009188,CUST00515,2026-05-26,Personal Emergency,Customer,100,1000,Processed
CNL01372,BKG005510,CUST00067,2025-10-04,Turf Maintenance,Turf Owner,25,625,Not Applicable
CNL01373,BKG008573,CUST00470,2025-06-08,Turf Maintenance,Turf Owner,100,1800,Processed
CNL01374,BKG008055,CUST02478,2025-10-11,Payment Failure,Customer,100,1000,Processed
CNL01375,BKG000749,CUST00192,2026-03-18,Personal Emergency,Customer,25,625,Processed
CNL01376,BKG002720,CUST01413,2025-06-05,Staff Unavailability,Customer,25,450,Not Applicable
CNL01377,BKG007199,CUST01542,2025-12-20,Personal Emergency,Turf Owner,100,2500,Not Applicable
CNL01378,BKG007779,CUST00523,2024-03-10,Power Outage,System,0,0,Not Applicable
CNL01379,BKG005761,CUST00883,2025-06-25,Payment Failure,System,0,0,Processed
CNL01380,BKG007799,CUST01664,2024-09-12,Personal Emergency,System,0,0,Processed
CNL01381,BKG006362,CUST01674,2024-07-17,Personal Emergency,Customer,75,1500,Not Applicable
CNL01382,BKG001021,CUST00339,2025-03-02,Personal Emergency,System,0,0,Not Applicable
CNL01383,BKG009443,CUST01145,2026-04-08,Turf Maintenance,Customer,50,1250,Processed
CNL01384,BKG008964,CUST02397,2024-09-27,Weather Conditions,System,0,0,Pending
CNL01385,BKG002868,CUST01732,2026-01-21,Payment Failure,Turf Owner,25,375,Processed
CNL01386,BKG009990,CUST00154,2025-01-25,Weather Conditions,Customer,75,1875,Not Applicable
CNL01387,BKG001882,CUST01866,2025-07-04,Payment Failure,Customer,0,0,Not Applicable
CNL01388,BKG002127,CUST00036,2025-10-26,Customer Request,Customer,100,2500,Not Applicable
CNL01389,BKG008781,CUST00267,2024-08-30,Weather Conditions,Turf Owner,0,0,Processed
CNL01390,BKG006413,CUST00227,2025-05-27,Payment Failure,Customer,75,600,Processed
CNL01391,BKG000601,CUST01814,2025-03-18,Turf Maintenance,System,0,0,Processed
CNL01392,BKG005629,CUST00355,2024-10-23,Double Booking Error,Customer,75,900,Pending
CNL01393,BKG005989,CUST01212,2024-08-17,Double Booking Error,Turf Owner,0,0,Not Applicable
CNL01394,BKG004821,CUST01173,2025-03-12,Weather Conditions,Turf Owner,100,2500,Processed
CNL01395,BKG000490,CUST02385,2026-04-23,Personal Emergency,System,50,400,Processed
CNL01396,BKG006216,CUST01906,2026-06-05,Turf Maintenance,Turf Owner,100,1500,Processed
CNL01397,BKG001311,CUST02134,2025-03-02,Staff Unavailability,Customer,50,1000,Processed
CNL01398,BKG009382,CUST01217,2025-09-03,Customer Request,Customer,0,0,Pending
CNL01399,BKG008739,CUST02133,2026-04-14,Turf Maintenance,Turf Owner,75,1500,Processed
CNL01400,BKG003664,CUST01616,2026-05-16,Weather Conditions,System,100,800,Not Applicable
CNL01401,BKG005134,CUST01064,2024-04-26,Double Booking Error,Turf Owner,0,0,Not Applicable
CNL01402,BKG007692,CUST00272,2024-07-08,Weather Conditions,Turf Owner,0,0,Pending
CNL01403,BKG009565,CUST00595,2025-02-25,Turf Maintenance,Customer,75,1350,Processed
CNL01404,BKG001008,CUST01993,2025-02-20,Power Outage,Turf Owner,100,2500,Processed
CNL01405,BKG004949,CUST02185,2026-03-03,Double Booking Error,System,100,1500,Pending
CNL01406,BKG008548,CUST01575,2024-09-02,Turf Maintenance,System,100,1000,Processed
CNL01407,BKG007929,CUST01541,2025-10-25,Staff Unavailability,Turf Owner,50,500,Not Applicable
CNL01408,BKG007774,CUST02040,2025-11-17,Turf Maintenance,Customer,75,750,Not Applicable
CNL01409,BKG006784,CUST00829,2026-03-27,Personal Emergency,Turf Owner,0,0,Processed
CNL01410,BKG003617,CUST00525,2024-06-16,Weather Conditions,Customer,75,1350,Processed
CNL01411,BKG003277,CUST00558,2024-06-21,Double Booking Error,System,100,1500,Not Applicable
CNL01412,BKG000497,CUST01514,2024-11-25,Staff Unavailability,Turf Owner,75,900,Not Applicable
CNL01413,BKG006361,CUST00857,2025-02-27,Double Booking Error,Turf Owner,75,750,Not Applicable
CNL01414,BKG008452,CUST00917,2024-10-27,Payment Failure,Turf Owner,100,2500,Processed
CNL01415,BKG001427,CUST02466,2024-12-28,Weather Conditions,Customer,100,2500,Processed
CNL01416,BKG001941,CUST00342,2024-02-09,Power Outage,Customer,50,750,Not Applicable
CNL01417,BKG008100,CUST02148,2024-07-19,Personal Emergency,Customer,75,1875,Not Applicable
CNL01418,BKG006443,CUST00021,2024-04-05,Personal Emergency,Turf Owner,75,750,Processed
CNL01419,BKG006730,CUST01460,2025-07-12,Staff Unavailability,Customer,100,1000,Not Applicable
CNL01420,BKG003191,CUST00787,2025-08-31,Personal Emergency,Turf Owner,100,1000,Processed
CNL01421,BKG006146,CUST00296,2024-05-10,Weather Conditions,Customer,50,900,Processed
CNL01422,BKG002358,CUST00701,2025-04-25,Payment Failure,Customer,50,1250,Not Applicable
CNL01423,BKG003074,CUST01546,2025-04-27,Staff Unavailability,Customer,25,250,Not Applicable
CNL01424,BKG000472,CUST01455,2025-07-16,Weather Conditions,Turf Owner,25,625,Processed
CNL01425,BKG004495,CUST01893,2024-08-06,Turf Maintenance,Customer,25,375,Processed
CNL01426,BKG006346,CUST01953,2024-10-21,Weather Conditions,Turf Owner,100,1500,Processed
CNL01427,BKG002732,CUST01436,2026-01-21,Customer Request,Turf Owner,25,300,Processed
CNL01428,BKG005174,CUST01757,2024-09-30,Weather Conditions,Turf Owner,100,1500,Processed
CNL01429,BKG005943,CUST00571,2024-06-27,Turf Maintenance,Customer,100,2000,Processed
CNL01430,BKG007301,CUST01791,2024-11-23,Staff Unavailability,Turf Owner,0,0,Processed
CNL01431,BKG007883,CUST02005,2025-10-27,Personal Emergency,Turf Owner,0,0,Not Applicable
CNL01432,BKG009181,CUST00754,2025-05-09,Turf Maintenance,Customer,0,0,Processed
CNL01433,BKG007817,CUST00695,2026-05-14,Power Outage,Turf Owner,100,1200,Not Applicable
CNL01434,BKG002971,CUST00908,2025-04-25,Turf Maintenance,Customer,0,0,Processed
CNL01435,BKG000388,CUST00449,2026-02-16,Customer Request,Turf Owner,75,1350,Pending
CNL01436,BKG006932,CUST00303,2026-05-28,Power Outage,Customer,75,1875,Processed
CNL01437,BKG006107,CUST00239,2025-03-04,Customer Request,System,100,1200,Pending
CNL01438,BKG003129,CUST01330,2024-06-24,Power Outage,Customer,25,250,Processed
CNL01439,BKG006219,CUST00913,2025-09-15,Staff Unavailability,System,100,1500,Processed
CNL01440,BKG001232,CUST00210,2026-03-24,Turf Maintenance,Customer,75,1125,Pending
CNL01441,BKG006720,CUST00370,2026-03-25,Customer Request,System,25,450,Pending
CNL01442,BKG001612,CUST01316,2025-01-13,Payment Failure,Turf Owner,25,500,Pending
CNL01443,BKG005707,CUST02068,2024-01-28,Staff Unavailability,System,75,750,Not Applicable
CNL01444,BKG008818,CUST01363,2024-04-30,Double Booking Error,Customer,0,0,Processed
CNL01445,BKG000770,CUST00693,2024-02-25,Weather Conditions,Turf Owner,50,1250,Processed
CNL01446,BKG009386,CUST02068,2024-12-07,Staff Unavailability,System,75,600,Processed
CNL01447,BKG008296,CUST00649,2025-03-22,Personal Emergency,Customer,25,625,Processed
CNL01448,BKG004060,CUST00638,2024-12-09,Payment Failure,System,100,2500,Pending
CNL01449,BKG003135,CUST00345,2024-07-24,Turf Maintenance,Customer,0,0,Not Applicable
CNL01450,BKG005634,CUST02040,2026-02-19,Customer Request,Turf Owner,100,2000,Pending
CNL01451,BKG000875,CUST01041,2024-07-04,Staff Unavailability,System,50,750,Not Applicable
CNL01452,BKG001143,CUST01564,2025-10-20,Turf Maintenance,Customer,25,250,Processed
CNL01453,BKG005348,CUST00517,2024-12-28,Power Outage,Turf Owner,50,750,Processed
CNL01454,BKG008879,CUST00848,2024-12-03,Personal Emergency,Turf Owner,0,0,Pending
CNL01455,BKG007283,CUST02108,2026-01-14,Personal Emergency,System,0,0,Pending
CNL01456,BKG004935,CUST00396,2024-09-14,Turf Maintenance,System,25,200,Processed
CNL01457,BKG001697,CUST02436,2025-04-28,Turf Maintenance,Customer,25,200,Processed
CNL01458,BKG001007,CUST00578,2025-12-05,Power Outage,Turf Owner,25,300,Processed
CNL01459,BKG005671,CUST01753,2026-06-13,Payment Failure,Turf Owner,0,0,Pending
CNL01460,BKG007545,CUST00301,2025-04-25,Power Outage,System,100,1000,Processed
CNL01461,BKG000224,CUST01435,2026-03-17,Staff Unavailability,Customer,75,1875,Pending
CNL01462,BKG002378,CUST00355,2025-08-25,Payment Failure,Turf Owner,0,0,Processed
CNL01463,BKG002543,CUST02072,2025-08-25,Turf Maintenance,Turf Owner,25,250,Not Applicable
CNL01464,BKG004813,CUST02358,2025-03-29,Personal Emergency,Turf Owner,0,0,Not Applicable
CNL01465,BKG008607,CUST02056,2026-05-06,Staff Unavailability,Customer,0,0,Processed
CNL01466,BKG004260,CUST00780,2025-01-23,Power Outage,System,75,750,Processed
CNL01467,BKG003391,CUST01633,2025-05-01,Payment Failure,System,50,750,Processed
CNL01468,BKG001830,CUST00337,2025-09-19,Personal Emergency,Turf Owner,0,0,Pending
CNL01469,BKG008646,CUST01039,2026-02-04,Customer Request,Turf Owner,25,375,Processed
CNL01470,BKG009169,CUST00346,2024-08-19,Payment Failure,Turf Owner,50,500,Processed
CNL01471,BKG007411,CUST00976,2026-04-27,Power Outage,Turf Owner,25,500,Not Applicable
CNL01472,BKG008840,CUST00551,2025-04-07,Power Outage,Turf Owner,25,450,Pending
CNL01473,BKG007275,CUST02220,2025-09-04,Power Outage,System,100,1500,Processed
CNL01474,BKG005217,CUST01156,2025-12-12,Double Booking Error,Customer,100,1800,Processed
CNL01475,BKG002698,CUST00854,2026-04-27,Weather Conditions,System,75,1500,Processed
CNL01476,BKG008819,CUST00178,2025-07-17,Turf Maintenance,Customer,0,0,Processed
CNL01477,BKG004918,CUST00153,2025-01-06,Double Booking Error,Turf Owner,50,1250,Processed
CNL01478,BKG002819,CUST02144,2024-05-09,Personal Emergency,System,0,0,Processed
CNL01479,BKG006978,CUST01856,2024-10-01,Staff Unavailability,System,100,1200,Processed
CNL01480,BKG008629,CUST01378,2026-04-21,Turf Maintenance,Customer,50,900,Not Applicable
CNL01481,BKG005703,CUST01594,2024-09-29,Customer Request,Customer,100,1000,Processed
CNL01482,BKG001791,CUST01203,2025-06-26,Turf Maintenance,Turf Owner,25,375,Pending
CNL01483,BKG005945,CUST00787,2025-04-02,Personal Emergency,Turf Owner,25,200,Processed
CNL01484,BKG003444,CUST01214,2025-08-28,Double Booking Error,Customer,25,500,Processed
CNL01485,BKG000264,CUST01945,2024-09-14,Personal Emergency,Customer,25,625,Not Applicable
CNL01486,BKG003371,CUST02320,2026-01-03,Power Outage,Customer,75,750,Processed
CNL01487,BKG007625,CUST00387,2026-03-22,Payment Failure,Customer,0,0,Pending
CNL01488,BKG004477,CUST01497,2024-03-04,Turf Maintenance,Turf Owner,75,1875,Processed
CNL01489,BKG004154,CUST01652,2024-02-08,Double Booking Error,Turf Owner,100,2500,Pending
CNL01490,BKG003836,CUST00303,2025-04-19,Payment Failure,System,100,1500,Processed
CNL01491,BKG004340,CUST01515,2024-11-09,Power Outage,Customer,75,750,Not Applicable
CNL01492,BKG005607,CUST00075,2025-01-21,Staff Unavailability,Turf Owner,0,0,Pending
CNL01493,BKG007575,CUST00723,2025-04-28,Customer Request,Turf Owner,75,1875,Processed
CNL01494,BKG000258,CUST01025,2024-10-07,Double Booking Error,System,25,625,Not Applicable
CNL01495,BKG005965,CUST01169,2025-09-15,Turf Maintenance,System,50,500,Processed
CNL01496,BKG008035,CUST00044,2024-12-06,Payment Failure,Customer,100,1000,Processed
CNL01497,BKG005228,CUST01935,2024-10-08,Personal Emergency,System,0,0,Not Applicable
CNL01498,BKG009214,CUST01285,2026-04-09,Turf Maintenance,System,100,1200,Processed
CNL01499,BKG008256,CUST00153,2025-04-25,Power Outage,Turf Owner,75,1875,Pending
CNL01500,BKG009420,CUST01074,2024-05-03,Weather Conditions,Customer,100,2000,Processed
