SlotID,TurfID,SlotDate,StartTime,EndTime,DayOfWeek,Price,IsPeakHour,Status
SLOT000340,TURF019,2025-12-31,14:00,15:00,Wednesday,1000,No,Available
SLOT000341,TURF017,2025-09-30,18:00,19:00,Tuesday,1200,Yes,Booked
SLOT000342,TURF014,2024-10-29,20:00,21:00,Tuesday,1500,Yes,Booked
SLOT000343,TURF024,2025-02-20,15:00,16:00,Thursday,1000,No,Blocked
SLOT000344,TURF036,2025-08-17,10:00,11:00,Sunday,2500,No,Available
SLOT000345,TURF026,2025-03-11,16:00,17:00,Tuesday,1500,No,Booked
SLOT000346,TURF004,2024-03-26,22:00,23:00,Tuesday,1000,No,Booked
SLOT000347,TURF031,2025-09-08,08:00,09:00,Monday,2000,No,Booked
SLOT000348,TURF033,2024-04-24,09:00,10:00,Wednesday,1000,No,Available
SLOT000349,TURF025,2024-12-27,17:00,18:00,Friday,2500,No,Booked
SLOT000350,TURF044,2024-04-30,16:00,17:00,Tuesday,1000,No,Available
SLOT000351,TURF020,2024-09-03,16:00,17:00,Tuesday,1500,No,Available
SLOT000352,TURF029,2026-06-07,21:00,22:00,Sunday,2000,Yes,Booked
SLOT000353,TURF041,2025-03-19,21:00,22:00,Wednesday,2000,Yes,Available
SLOT000354,TURF031,2026-05-27,12:00,13:00,Wednesday,2000,No,Available
SLOT000355,TURF007,2025-10-02,13:00,14:00,Thursday,1500,No,Available
SLOT000356,TURF011,2025-12-18,09:00,10:00,Thursday,2500,No,Available
SLOT000357,TURF026,2025-04-28,11:00,12:00,Monday,1500,No,Booked
SLOT000358,TURF025,2024-04-12,22:00,23:00,Friday,2500,No,Booked
SLOT000359,TURF019,2024-10-11,19:00,20:00,Friday,1000,Yes,Booked
SLOT000360,TURF049,2025-10-21,11:00,12:00,Tuesday,800,No,Booked
SLOT000361,TURF020,2024-03-27,13:00,14:00,Wednesday,1500,No,Booked
SLOT000362,TURF050,2024-03-09,13:00,14:00,Saturday,1800,No,Available
SLOT000363,TURF041,2024-05-10,14:00,15:00,Friday,2000,No,Available
SLOT000364,TURF046,2025-09-01,20:00,21:00,Monday,800,Yes,Available
SLOT000365,TURF021,2025-08-11,14:00,15:00,Monday,2500,No,Available
SLOT000366,TURF020,2025-06-26,15:00,16:00,Thursday,1500,No,Booked
SLOT000367,TURF001,2025-08-11,18:00,19:00,Monday,1000,Yes,Booked
SLOT000368,TURF049,2026-06-03,14:00,15:00,Wednesday,800,No,Available
SLOT000369,TURF016,2026-06-22,10:00,11:00,Monday,2000,No,Available
SLOT000370,TURF019,2025-07-27,21:00,22:00,Sunday,1000,Yes,Available
SLOT000371,TURF042,2025-05-03,21:00,22:00,Saturday,1500,Yes,Booked
SLOT000372,TURF041,2025-11-20,19:00,20:00,Thursday,2000,Yes,Available
SLOT000373,TURF037,2025-04-26,20:00,21:00,Saturday,1500,Yes,Booked
SLOT000374,TURF021,2024-09-11,10:00,11:00,Wednesday,2500,No,Booked
SLOT000375,TURF037,2024-04-12,20:00,21:00,Friday,1500,Yes,Booked
SLOT000376,TURF009,2026-05-17,20:00,21:00,Sunday,1000,Yes,Booked
SLOT000377,TURF028,2026-04-06,19:00,20:00,Monday,1500,Yes,Booked
SLOT000378,TURF026,2026-02-10,08:00,09:00,Tuesday,1500,No,Available
SLOT000379,TURF039,2024-07-13,11:00,12:00,Saturday,2500,No,Booked
SLOT000380,TURF017,2024-05-09,12:00,13:00,Thursday,1200,No,Booked
SLOT000381,TURF028,2026-06-04,21:00,22:00,Thursday,1500,Yes,Available
SLOT000382,TURF001,2025-06-27,19:00,20:00,Friday,1000,Yes,Available
SLOT000383,TURF029,2024-11-22,09:00,10:00,Friday,2000,No,Booked
SLOT000384,TURF024,2026-05-16,19:00,20:00,Saturday,1000,Yes,Available
SLOT000385,TURF014,2026-03-26,19:00,20:00,Thursday,1500,Yes,Booked
SLOT000386,TURF043,2024-11-06,20:00,21:00,Wednesday,1500,Yes,Booked
SLOT000387,TURF031,2026-04-24,14:00,15:00,Friday,2000,No,Booked
SLOT000388,TURF029,2026-05-16,07:00,08:00,Saturday,2000,No,Booked
SLOT000389,TURF024,2026-02-06,08:00,09:00,Friday,1000,No,Booked
SLOT000390,TURF019,2024-09-19,15:00,16:00,Thursday,1000,No,Booked
SLOT000391,TURF040,2025-12-09,16:00,17:00,Tuesday,2000,No,Booked
SLOT000392,TURF021,2024-05-15,18:00,19:00,Wednesday,2500,Yes,Blocked
SLOT000393,TURF014,2025-05-17,14:00,15:00,Saturday,1500,No,Available
SLOT000394,TURF036,2024-10-02,16:00,17:00,Wednesday,2500,No,Available
SLOT000395,TURF046,2025-11-16,21:00,22:00,Sunday,800,Yes,Booked
SLOT000396,TURF049,2025-11-20,12:00,13:00,Thursday,800,No,Booked
SLOT000397,TURF022,2025-12-07,11:00,12:00,Sunday,1800,No,Booked
SLOT000398,TURF022,2024-01-28,16:00,17:00,Sunday,1800,No,Blocked
SLOT000399,TURF050,2024-01-11,11:00,12:00,Thursday,1800,No,Booked
SLOT000400,TURF047,2025-04-26,22:00,23:00,Saturday,1200,No,Available
SLOT000401,TURF045,2026-03-04,21:00,22:00,Wednesday,2500,Yes,Booked
SLOT000402,TURF021,2025-11-19,21:00,22:00,Wednesday,2500,Yes,Booked
SLOT000403,TURF046,2025-07-22,14:00,15:00,Tuesday,800,No,Available
SLOT000404,TURF011,2026-01-23,19:00,20:00,Friday,2500,Yes,Available
SLOT000405,TURF002,2024-08-28,19:00,20:00,Wednesday,2500,Yes,Available
SLOT000406,TURF035,2024-02-01,11:00,12:00,Thursday,800,No,Available
SLOT000407,TURF028,2025-11-28,14:00,15:00,Friday,1500,No,Booked
SLOT000408,TURF042,2026-07-15,15:00,16:00,Wednesday,1500,No,Booked
SLOT000409,TURF024,2024-02-17,21:00,22:00,Saturday,1000,Yes,Available
SLOT000410,TURF026,2026-04-01,19:00,20:00,Wednesday,1500,Yes,Booked
SLOT000411,TURF031,2025-05-22,22:00,23:00,Thursday,2000,No,Booked
SLOT000412,TURF018,2025-05-17,19:00,20:00,Saturday,1200,Yes,Blocked
SLOT000413,TURF037,2024-03-07,09:00,10:00,Thursday,1500,No,Booked
SLOT000414,TURF044,2025-03-14,16:00,17:00,Friday,1000,No,Booked
SLOT000415,TURF044,2025-04-27,16:00,17:00,Sunday,1000,No,Available
SLOT000416,TURF023,2024-02-06,18:00,19:00,Tuesday,1500,Yes,Available
SLOT000417,TURF023,2025-03-13,21:00,22:00,Thursday,1500,Yes,Booked
SLOT000418,TURF031,2025-10-01,10:00,11:00,Wednesday,2000,No,Booked
SLOT000419,TURF031,2025-11-16,06:00,07:00,Sunday,2000,No,Booked
SLOT000420,TURF013,2024-08-08,06:00,07:00,Thursday,1500,No,Booked
SLOT000421,TURF050,2025-05-06,13:00,14:00,Tuesday,1800,No,Booked
SLOT000422,TURF028,2025-08-10,14:00,15:00,Sunday,1500,No,Available
SLOT000423,TURF007,2025-07-19,08:00,09:00,Saturday,1500,No,Available
SLOT000424,TURF044,2025-08-14,17:00,18:00,Thursday,1000,No,Available
SLOT000425,TURF040,2024-04-30,11:00,12:00,Tuesday,2000,No,Available
SLOT000426,TURF020,2025-03-06,07:00,08:00,Thursday,1500,No,Booked
SLOT000427,TURF007,2025-07-09,20:00,21:00,Wednesday,1500,Yes,Blocked
SLOT000428,TURF007,2024-09-26,17:00,18:00,Thursday,1500,No,Available
SLOT000429,TURF007,2024-03-25,10:00,11:00,Monday,1500,No,Booked
SLOT000430,TURF013,2026-04-26,07:00,08:00,Sunday,1500,No,Blocked
SLOT000431,TURF039,2025-01-29,19:00,20:00,Wednesday,2500,Yes,Available
SLOT000432,TURF017,2024-06-06,15:00,16:00,Thursday,1200,No,Available
SLOT000433,TURF036,2025-11-22,21:00,22:00,Saturday,2500,Yes,Booked
SLOT000434,TURF044,2026-02-02,11:00,12:00,Monday,1000,No,Booked
SLOT000435,TURF020,2025-01-29,21:00,22:00,Wednesday,1500,Yes,Available
SLOT000436,TURF016,2024-11-09,16:00,17:00,Saturday,2000,No,Booked
SLOT000437,TURF016,2024-01-10,20:00,21:00,Wednesday,2000,Yes,Booked
SLOT000438,TURF009,2025-12-01,20:00,21:00,Monday,1000,Yes,Available
SLOT000439,TURF005,2025-02-14,17:00,18:00,Friday,1200,No,Booked
SLOT000440,TURF022,2024-12-26,11:00,12:00,Thursday,1800,No,Booked
SLOT000441,TURF040,2025-09-12,14:00,15:00,Friday,2000,No,Available
SLOT000442,TURF042,2025-10-10,22:00,23:00,Friday,1500,No,Booked
SLOT000443,TURF030,2024-05-27,20:00,21:00,Monday,2500,Yes,Available
SLOT000444,TURF032,2025-08-26,22:00,23:00,Tuesday,800,No,Available
SLOT000445,TURF034,2025-08-06,08:00,09:00,Wednesday,1200,No,Available
SLOT000446,TURF034,2025-03-22,11:00,12:00,Saturday,1200,No,Booked
SLOT000447,TURF031,2024-09-20,18:00,19:00,Friday,2000,Yes,Available
SLOT000448,TURF006,2024-02-23,06:00,07:00,Friday,1500,No,Booked
SLOT000449,TURF046,2026-06-11,18:00,19:00,Thursday,800,Yes,Available
SLOT000450,TURF025,2024-11-17,15:00,16:00,Sunday,2500,No,Booked
SLOT000451,TURF021,2025-05-12,08:00,09:00,Monday,2500,No,Available
SLOT000452,TURF004,2024-05-24,15:00,16:00,Friday,1000,No,Booked
SLOT000453,TURF005,2025-12-22,20:00,21:00,Monday,1200,Yes,Available
SLOT000454,TURF037,2024-03-11,14:00,15:00,Monday,1500,No,Booked
SLOT000455,TURF045,2024-09-11,07:00,08:00,Wednesday,2500,No,Blocked
SLOT000456,TURF012,2025-03-08,20:00,21:00,Saturday,1000,Yes,Booked
SLOT000457,TURF007,2024-10-25,18:00,19:00,Friday,1500,Yes,Booked
SLOT000458,TURF023,2024-11-21,08:00,09:00,Thursday,1500,No,Available
SLOT000459,TURF024,2024-08-02,08:00,09:00,Friday,1000,No,Booked
SLOT000460,TURF008,2026-01-06,22:00,23:00,Tuesday,1000,No,Booked
SLOT000461,TURF026,2025-03-29,08:00,09:00,Saturday,1500,No,Available
SLOT000462,TURF031,2024-02-28,08:00,09:00,Wednesday,2000,No,Blocked
SLOT000463,TURF045,2025-04-17,12:00,13:00,Thursday,2500,No,Booked
SLOT000464,TURF029,2025-01-03,06:00,07:00,Friday,2000,No,Available
SLOT000465,TURF015,2024-01-07,09:00,10:00,Sunday,2500,No,Available
SLOT000466,TURF045,2026-05-20,12:00,13:00,Wednesday,2500,No,Booked
SLOT000467,TURF016,2026-05-03,21:00,22:00,Sunday,2000,Yes,Available
SLOT000468,TURF043,2024-02-15,06:00,07:00,Thursday,1500,No,Booked
SLOT000469,TURF019,2025-08-02,19:00,20:00,Saturday,1000,Yes,Booked
SLOT000470,TURF036,2025-09-23,11:00,12:00,Tuesday,2500,No,Available
SLOT000471,TURF044,2026-07-06,06:00,07:00,Monday,1000,No,Blocked
SLOT000472,TURF027,2024-03-20,22:00,23:00,Wednesday,1800,No,Booked
SLOT000473,TURF018,2026-05-16,19:00,20:00,Saturday,1200,Yes,Available
SLOT000474,TURF004,2024-06-24,16:00,17:00,Monday,1000,No,Available
SLOT000475,TURF018,2024-09-12,07:00,08:00,Thursday,1200,No,Available
SLOT000476,TURF031,2024-03-26,06:00,07:00,Tuesday,2000,No,Blocked
SLOT000477,TURF003,2024-11-06,07:00,08:00,Wednesday,1000,No,Booked
SLOT000478,TURF021,2026-02-03,08:00,09:00,Tuesday,2500,No,Available
SLOT000479,TURF037,2024-12-01,19:00,20:00,Sunday,1500,Yes,Booked
SLOT000480,TURF010,2025-05-08,12:00,13:00,Thursday,2500,No,Available
SLOT000481,TURF045,2026-06-02,21:00,22:00,Tuesday,2500,Yes,Blocked
SLOT000482,TURF039,2025-03-23,07:00,08:00,Sunday,2500,No,Available
SLOT000483,TURF017,2025-05-29,18:00,19:00,Thursday,1200,Yes,Booked
SLOT000484,TURF031,2024-12-24,14:00,15:00,Tuesday,2000,No,Booked
SLOT000485,TURF020,2025-02-14,07:00,08:00,Friday,1500,No,Booked
SLOT000486,TURF017,2025-11-09,19:00,20:00,Sunday,1200,Yes,Available
SLOT000487,TURF050,2026-01-16,16:00,17:00,Friday,1800,No,Available
SLOT000488,TURF007,2026-01-26,11:00,12:00,Monday,1500,No,Booked
SLOT000489,TURF032,2024-04-21,15:00,16:00,Sunday,800,No,Available
SLOT000490,TURF007,2025-01-26,17:00,18:00,Sunday,1500,No,Blocked
SLOT000491,TURF002,2024-03-18,21:00,22:00,Monday,2500,Yes,Available
SLOT000492,TURF022,2024-12-28,07:00,08:00,Saturday,1800,No,Available
SLOT000493,TURF026,2025-05-18,18:00,19:00,Sunday,1500,Yes,Available
SLOT000494,TURF021,2026-06-27,14:00,15:00,Saturday,2500,No,Booked
SLOT000495,TURF019,2024-04-03,14:00,15:00,Wednesday,1000,No,Available
SLOT000496,TURF040,2024-09-23,18:00,19:00,Monday,2000,Yes,Booked
SLOT000497,TURF041,2024-01-20,07:00,08:00,Saturday,2000,No,Available
SLOT000498,TURF003,2024-03-07,09:00,10:00,Thursday,1000,No,Booked
SLOT000499,TURF043,2025-06-08,19:00,20:00,Sunday,1500,Yes,Blocked
SLOT000500,TURF012,2025-02-24,14:00,15:00,Monday,1000,No,Available
SLOT000501,TURF029,2024-02-14,10:00,11:00,Wednesday,2000,No,Booked
SLOT000502,TURF027,2026-01-13,22:00,23:00,Tuesday,1800,No,Booked
SLOT000503,TURF010,2026-06-14,20:00,21:00,Sunday,2500,Yes,Blocked
SLOT000504,TURF043,2025-07-05,20:00,21:00,Saturday,1500,Yes,Available
SLOT000505,TURF003,2025-03-15,08:00,09:00,Saturday,1000,No,Available
SLOT000506,TURF015,2025-03-12,21:00,22:00,Wednesday,2500,Yes,Booked
SLOT000507,TURF015,2025-09-02,20:00,21:00,Tuesday,2500,Yes,Booked
SLOT000508,TURF048,2024-04-17,16:00,17:00,Wednesday,1800,No,Booked
SLOT000509,TURF030,2026-03-13,16:00,17:00,Friday,2500,No,Booked
SLOT000510,TURF032,2025-03-18,08:00,09:00,Tuesday,800,No,Available
SLOT000511,TURF030,2024-12-22,06:00,07:00,Sunday,2500,No,Booked
SLOT000512,TURF029,2025-04-29,14:00,15:00,Tuesday,2000,No,Booked
SLOT000513,TURF019,2025-01-11,20:00,21:00,Saturday,1000,Yes,Booked
SLOT000514,TURF034,2025-10-02,21:00,22:00,Thursday,1200,Yes,Booked
SLOT000515,TURF003,2025-03-19,21:00,22:00,Wednesday,1000,Yes,Booked
SLOT000516,TURF006,2025-09-10,11:00,12:00,Wednesday,1500,No,Available
SLOT000517,TURF015,2024-11-02,09:00,10:00,Saturday,2500,No,Booked
SLOT000518,TURF001,2025-10-12,10:00,11:00,Sunday,1000,No,Booked
SLOT000519,TURF011,2025-04-08,17:00,18:00,Tuesday,2500,No,Available
SLOT000520,TURF035,2024-08-15,19:00,20:00,Thursday,800,Yes,Blocked
SLOT000521,TURF030,2024-10-14,22:00,23:00,Monday,2500,No,Available
SLOT000522,TURF007,2024-06-23,17:00,18:00,Sunday,1500,No,Available
SLOT000523,TURF018,2026-04-07,20:00,21:00,Tuesday,1200,Yes,Available
SLOT000524,TURF050,2025-02-04,06:00,07:00,Tuesday,1800,No,Booked
SLOT000525,TURF043,2026-03-03,16:00,17:00,Tuesday,1500,No,Available
SLOT000526,TURF009,2024-03-03,12:00,13:00,Sunday,1000,No,Booked
SLOT000527,TURF048,2024-01-15,07:00,08:00,Monday,1800,No,Booked
SLOT000528,TURF032,2026-04-23,07:00,08:00,Thursday,800,No,Available
SLOT000529,TURF026,2026-06-14,11:00,12:00,Sunday,1500,No,Available
SLOT000530,TURF048,2025-10-31,13:00,14:00,Friday,1800,No,Booked
SLOT000531,TURF015,2026-07-12,16:00,17:00,Sunday,2500,No,Available
SLOT000532,TURF040,2024-04-18,09:00,10:00,Thursday,2000,No,Booked
SLOT000533,TURF025,2026-02-10,19:00,20:00,Tuesday,2500,Yes,Available
SLOT000534,TURF010,2025-08-09,17:00,18:00,Saturday,2500,No,Booked
SLOT000535,TURF026,2026-06-13,18:00,19:00,Saturday,1500,Yes,Available
SLOT000536,TURF004,2024-05-15,13:00,14:00,Wednesday,1000,No,Blocked
SLOT000537,TURF025,2025-06-09,12:00,13:00,Monday,2500,No,Available
SLOT000538,TURF004,2025-09-25,11:00,12:00,Thursday,1000,No,Booked
SLOT000539,TURF018,2025-01-03,06:00,07:00,Friday,1200,No,Booked
SLOT000540,TURF018,2024-01-19,20:00,21:00,Friday,1200,Yes,Available
SLOT000541,TURF030,2026-04-19,21:00,22:00,Sunday,2500,Yes,Available
SLOT000542,TURF035,2024-07-23,15:00,16:00,Tuesday,800,No,Available
SLOT000543,TURF049,2024-02-27,06:00,07:00,Tuesday,800,No,Booked
SLOT000544,TURF021,2025-07-06,22:00,23:00,Sunday,2500,No,Booked
SLOT000545,TURF016,2026-05-22,13:00,14:00,Friday,2000,No,Blocked
SLOT000546,TURF049,2024-01-06,19:00,20:00,Saturday,800,Yes,Booked
SLOT000547,TURF045,2026-04-11,19:00,20:00,Saturday,2500,Yes,Booked
SLOT000548,TURF035,2025-09-15,21:00,22:00,Monday,800,Yes,Available
SLOT000549,TURF025,2024-10-09,13:00,14:00,Wednesday,2500,No,Booked
SLOT000550,TURF040,2026-03-26,15:00,16:00,Thursday,2000,No,Booked
SLOT000551,TURF040,2024-02-22,16:00,17:00,Thursday,2000,No,Available
SLOT000552,TURF016,2024-02-29,21:00,22:00,Thursday,2000,Yes,Booked
SLOT000553,TURF032,2025-11-01,06:00,07:00,Saturday,800,No,Booked
SLOT000554,TURF030,2025-03-11,17:00,18:00,Tuesday,2500,No,Booked
SLOT000555,TURF013,2024-01-05,16:00,17:00,Friday,1500,No,Available
SLOT000556,TURF004,2026-07-07,16:00,17:00,Tuesday,1000,No,Available
SLOT000557,TURF022,2024-11-01,12:00,13:00,Friday,1800,No,Available
SLOT000558,TURF033,2026-03-04,15:00,16:00,Wednesday,1000,No,Booked
SLOT000559,TURF020,2024-01-25,11:00,12:00,Thursday,1500,No,Booked
SLOT000560,TURF033,2024-11-29,20:00,21:00,Friday,1000,Yes,Booked
SLOT000561,TURF021,2024-08-17,06:00,07:00,Saturday,2500,No,Booked
SLOT000562,TURF009,2025-07-03,08:00,09:00,Thursday,1000,No,Booked
SLOT000563,TURF024,2026-07-08,09:00,10:00,Wednesday,1000,No,Booked
SLOT000564,TURF011,2024-09-15,08:00,09:00,Sunday,2500,No,Booked
SLOT000565,TURF029,2025-07-20,21:00,22:00,Sunday,2000,Yes,Available
SLOT000566,TURF050,2024-12-19,17:00,18:00,Thursday,1800,No,Booked
SLOT000567,TURF040,2026-02-03,22:00,23:00,Tuesday,2000,No,Available
SLOT000568,TURF006,2025-06-09,17:00,18:00,Monday,1500,No,Available
SLOT000569,TURF019,2024-04-14,06:00,07:00,Sunday,1000,No,Blocked
SLOT000570,TURF001,2025-05-19,07:00,08:00,Monday,1000,No,Blocked
SLOT000571,TURF048,2025-01-17,16:00,17:00,Friday,1800,No,Booked
SLOT000572,TURF039,2026-05-07,12:00,13:00,Thursday,2500,No,Available
SLOT000573,TURF010,2025-04-29,10:00,11:00,Tuesday,2500,No,Available
SLOT000574,TURF025,2025-07-29,14:00,15:00,Tuesday,2500,No,Booked
SLOT000575,TURF033,2025-04-21,12:00,13:00,Monday,1000,No,Booked
SLOT000576,TURF010,2025-11-21,11:00,12:00,Friday,2500,No,Available
SLOT000577,TURF039,2024-02-19,07:00,08:00,Monday,2500,No,Booked
SLOT000578,TURF013,2025-02-25,20:00,21:00,Tuesday,1500,Yes,Booked
SLOT000579,TURF020,2026-04-29,12:00,13:00,Wednesday,1500,No,Booked
SLOT000580,TURF040,2026-05-15,08:00,09:00,Friday,2000,No,Booked
SLOT000581,TURF021,2025-07-02,13:00,14:00,Wednesday,2500,No,Available
SLOT000582,TURF025,2025-08-15,12:00,13:00,Friday,2500,No,Booked
SLOT000583,TURF014,2025-03-13,12:00,13:00,Thursday,1500,No,Booked
SLOT000584,TURF020,2026-07-11,14:00,15:00,Saturday,1500,No,Booked
SLOT000585,TURF027,2025-07-19,17:00,18:00,Saturday,1800,No,Booked
SLOT000586,TURF035,2025-08-20,09:00,10:00,Wednesday,800,No,Available
SLOT000587,TURF025,2025-12-19,09:00,10:00,Friday,2500,No,Booked
SLOT000588,TURF040,2025-07-17,21:00,22:00,Thursday,2000,Yes,Available
SLOT000589,TURF050,2024-08-21,07:00,08:00,Wednesday,1800,No,Booked
SLOT000590,TURF001,2024-10-14,12:00,13:00,Monday,1000,No,Booked
SLOT000591,TURF015,2025-12-09,22:00,23:00,Tuesday,2500,No,Available
SLOT000592,TURF016,2024-04-16,18:00,19:00,Tuesday,2000,Yes,Booked
SLOT000593,TURF010,2024-11-28,10:00,11:00,Thursday,2500,No,Booked
SLOT000594,TURF017,2024-01-06,15:00,16:00,Saturday,1200,No,Booked
SLOT000595,TURF035,2025-03-21,19:00,20:00,Friday,800,Yes,Booked
SLOT000596,TURF030,2024-02-11,10:00,11:00,Sunday,2500,No,Booked
SLOT000597,TURF048,2024-06-13,16:00,17:00,Thursday,1800,No,Booked
SLOT000598,TURF033,2025-09-12,19:00,20:00,Friday,1000,Yes,Booked
SLOT000599,TURF033,2024-01-30,12:00,13:00,Tuesday,1000,No,Blocked
SLOT000600,TURF032,2024-07-17,07:00,08:00,Wednesday,800,No,Available
SLOT000601,TURF050,2025-06-22,12:00,13:00,Sunday,1800,No,Booked
SLOT000602,TURF003,2025-07-31,06:00,07:00,Thursday,1000,No,Booked
SLOT000603,TURF038,2025-07-09,15:00,16:00,Wednesday,800,No,Booked
SLOT000604,TURF004,2025-10-08,17:00,18:00,Wednesday,1000,No,Booked
SLOT000605,TURF045,2025-02-09,09:00,10:00,Sunday,2500,No,Booked
SLOT000606,TURF033,2025-11-07,19:00,20:00,Friday,1000,Yes,Available
SLOT000607,TURF026,2025-04-16,11:00,12:00,Wednesday,1500,No,Booked
SLOT000608,TURF042,2024-03-10,18:00,19:00,Sunday,1500,Yes,Booked
SLOT000609,TURF025,2026-03-04,22:00,23:00,Wednesday,2500,No,Available
SLOT000610,TURF034,2024-03-05,21:00,22:00,Tuesday,1200,Yes,Available
SLOT000611,TURF020,2026-01-14,17:00,18:00,Wednesday,1500,No,Booked
SLOT000612,TURF044,2024-09-29,16:00,17:00,Sunday,1000,No,Booked
SLOT000613,TURF002,2025-03-08,08:00,09:00,Saturday,2500,No,Available
SLOT000614,TURF039,2024-05-17,15:00,16:00,Friday,2500,No,Booked
SLOT000615,TURF040,2025-09-16,20:00,21:00,Tuesday,2000,Yes,Booked
SLOT000616,TURF008,2024-02-12,07:00,08:00,Monday,1000,No,Booked
SLOT000617,TURF017,2025-07-26,17:00,18:00,Saturday,1200,No,Available
SLOT000618,TURF017,2024-09-20,20:00,21:00,Friday,1200,Yes,Available
SLOT000619,TURF003,2026-04-19,13:00,14:00,Sunday,1000,No,Booked
SLOT000620,TURF027,2026-07-10,18:00,19:00,Friday,1800,Yes,Available
SLOT000621,TURF030,2026-01-23,10:00,11:00,Friday,2500,No,Booked
SLOT000622,TURF012,2024-04-12,08:00,09:00,Friday,1000,No,Available
SLOT000623,TURF033,2025-12-05,19:00,20:00,Friday,1000,Yes,Available
SLOT000624,TURF048,2026-01-14,15:00,16:00,Wednesday,1800,No,Booked
SLOT000625,TURF041,2025-09-12,21:00,22:00,Friday,2000,Yes,Available
SLOT000626,TURF020,2024-08-15,06:00,07:00,Thursday,1500,No,Booked
SLOT000627,TURF047,2025-07-23,12:00,13:00,Wednesday,1200,No,Booked
SLOT000628,TURF012,2025-10-19,13:00,14:00,Sunday,1000,No,Booked
SLOT000629,TURF009,2025-03-04,22:00,23:00,Tuesday,1000,No,Booked
SLOT000630,TURF019,2026-07-05,16:00,17:00,Sunday,1000,No,Available
SLOT000631,TURF021,2025-05-13,09:00,10:00,Tuesday,2500,No,Booked
SLOT000632,TURF047,2025-03-26,08:00,09:00,Wednesday,1200,No,Booked
SLOT000633,TURF011,2024-05-02,16:00,17:00,Thursday,2500,No,Booked
SLOT000634,TURF009,2024-10-03,14:00,15:00,Thursday,1000,No,Blocked
SLOT000635,TURF017,2024-09-09,09:00,10:00,Monday,1200,No,Booked
SLOT000636,TURF035,2024-06-11,13:00,14:00,Tuesday,800,No,Available
SLOT000637,TURF003,2024-12-26,21:00,22:00,Thursday,1000,Yes,Booked
SLOT000638,TURF009,2024-02-02,15:00,16:00,Friday,1000,No,Available
SLOT000639,TURF029,2025-06-17,18:00,19:00,Tuesday,2000,Yes,Booked
SLOT000640,TURF001,2026-02-21,16:00,17:00,Saturday,1000,No,Booked
SLOT000641,TURF019,2025-02-20,10:00,11:00,Thursday,1000,No,Booked
SLOT000642,TURF040,2025-12-15,22:00,23:00,Monday,2000,No,Available
SLOT000643,TURF028,2024-12-17,10:00,11:00,Tuesday,1500,No,Booked
SLOT000644,TURF022,2025-11-10,10:00,11:00,Monday,1800,No,Booked
SLOT000645,TURF036,2026-03-18,18:00,19:00,Wednesday,2500,Yes,Booked
SLOT000646,TURF040,2024-07-01,07:00,08:00,Monday,2000,No,Blocked
SLOT000647,TURF011,2024-05-18,21:00,22:00,Saturday,2500,Yes,Available
SLOT000648,TURF003,2025-03-19,09:00,10:00,Wednesday,1000,No,Booked
SLOT000649,TURF050,2024-09-23,13:00,14:00,Monday,1800,No,Booked
SLOT000650,TURF029,2026-01-04,19:00,20:00,Sunday,2000,Yes,Available
SLOT000651,TURF034,2024-08-11,10:00,11:00,Sunday,1200,No,Available
SLOT000652,TURF035,2025-11-13,22:00,23:00,Thursday,800,No,Booked
SLOT000653,TURF010,2025-01-01,14:00,15:00,Wednesday,2500,No,Booked
SLOT000654,TURF033,2026-01-27,11:00,12:00,Tuesday,1000,No,Available
SLOT000655,TURF028,2024-03-29,13:00,14:00,Friday,1500,No,Booked
SLOT000656,TURF024,2025-05-24,07:00,08:00,Saturday,1000,No,Available
SLOT000657,TURF020,2024-07-24,08:00,09:00,Wednesday,1500,No,Available
SLOT000658,TURF050,2025-08-16,19:00,20:00,Saturday,1800,Yes,Booked
SLOT000659,TURF015,2025-10-03,06:00,07:00,Friday,2500,No,Available
SLOT000660,TURF003,2024-02-23,10:00,11:00,Friday,1000,No,Available
SLOT000661,TURF027,2026-06-01,18:00,19:00,Monday,1800,Yes,Available
SLOT000662,TURF003,2025-08-22,08:00,09:00,Friday,1000,No,Booked
SLOT000663,TURF003,2025-08-03,06:00,07:00,Sunday,1000,No,Booked
SLOT000664,TURF007,2025-03-16,17:00,18:00,Sunday,1500,No,Available
SLOT000665,TURF038,2026-06-12,15:00,16:00,Friday,800,No,Booked
SLOT000666,TURF020,2026-01-07,07:00,08:00,Wednesday,1500,No,Booked
