PaymentID,BookingID,CustomerID,PaymentDate,PaymentTime,BaseAmount,TaxAmount,TotalAmount,PaymentMethod,PaymentGateway,TransactionID,PaymentStatus,RefundAmount
PAY000213,BKG005000,CUST01930,2024-04-05,00:10:00,1000,180,1180,Credit Card,Cashfree,TXN0448909322wm,Success,0
PAY000214,BKG005513,CUST01749,2025-08-04,00:04:00,2000,360,2360,Debit Card,Razorpay,TXN3320235102Zx,Success,0
PAY000215,BKG004341,CUST01121,2025-06-20,00:08:00,1500,270,1770,Net Banking,PayU,TXN5501935450oz,Success,0
PAY000216,BKG001344,CUST01138,2024-04-09,00:04:00,800,144,944,Cash,CCAvenue,TXN9888439333ks,Success,0
PAY000217,BKG008259,CUST00174,2026-02-15,00:29:00,1000,180,1180,Net Banking,CCAvenue,TXN3629620805KV,Success,0
PAY000218,BKG007873,CUST00134,2026-03-27,00:20:00,1500,270,1770,UPI,Instamojo,TXN8312441290CX,Success,0
PAY000219,BKG007479,CUST00821,2024-07-09,00:26:00,2000,360,2360,Credit Card,Cashfree,TXN5965999201jp,Success,0
PAY000220,BKG002308,CUST01024,2025-07-04,00:28:00,2500,450,2950,Cash,PayU,TXN7631774954ke,Success,0
PAY000221,BKG004616,CUST01561,2025-01-25,00:08:00,1500,270,1770,UPI,Instamojo,TXN0629419375NY,Success,0
PAY000222,BKG000978,CUST01539,2024-05-06,00:26:00,2000,360,2360,UPI,Razorpay,TXN1922671317xo,Pending,0
PAY000223,BKG008639,CUST02300,2025-07-14,00:15:00,1500,270,1770,Net Banking,Paytm,TXN6264752864yg,Success,0
PAY000224,BKG000498,CUST01210,2026-01-07,00:03:00,1000,180,1180,Cash,Cashfree,TXN2096173009Lk,Refunded,1180
PAY000225,BKG007403,CUST01330,2024-02-28,00:23:00,1500,270,1770,Net Banking,Instamojo,TXN8452403211wS,Refunded,1770
PAY000226,BKG005085,CUST01935,2026-02-02,00:04:00,2000,360,2360,UPI,CCAvenue,TXN3550514321LO,Success,0
PAY000227,BKG004147,CUST01216,2025-06-02,00:30:00,2500,450,2950,Debit Card,Cashfree,TXN1430877972qD,Success,0
PAY000228,BKG002433,CUST01486,2025-10-21,00:18:00,1000,180,1180,Debit Card,PayU,TXN9254221883Tq,Success,0
PAY000229,BKG008045,CUST02406,2024-04-24,00:15:00,1000,180,1180,Debit Card,Paytm,TXN5819204877cB,Refunded,1180
PAY000230,BKG001466,CUST01390,2025-09-26,00:06:00,800,144,944,Cash,PayU,TXN7693332998Bw,Success,0
PAY000231,BKG007056,CUST00976,2025-02-07,00:06:00,1800,324,2124,UPI,Instamojo,TXN1590257846rd,Refunded,2124
PAY000232,BKG006900,CUST00996,2026-01-21,00:14:00,2500,450,2950,Wallet,CCAvenue,TXN8585883825SB,Success,0
PAY000233,BKG000997,CUST02315,2024-10-06,00:18:00,2000,360,2360,Debit Card,Razorpay,TXN7262084672QL,Success,0
PAY000234,BKG004487,CUST02262,2024-04-21,00:11:00,800,144,944,Debit Card,CCAvenue,TXN2543551962Jk,Refunded,944
PAY000235,BKG000678,CUST00808,2026-03-18,00:26:00,1000,180,1180,Credit Card,Cashfree,TXN2250182562Wt,Success,0
PAY000236,BKG005456,CUST00043,2024-11-01,00:30:00,800,144,944,Net Banking,Paytm,TXN7286394201kY,Success,0
PAY000237,BKG008795,CUST01393,2025-06-24,00:28:00,1800,324,2124,Debit Card,Razorpay,TXN2341499290Ya,Failed,0
PAY000238,BKG003900,CUST00421,2024-04-15,00:12:00,2500,450,2950,UPI,Razorpay,TXN9662702660qv,Success,0
PAY000239,BKG007757,CUST02492,2026-03-18,00:01:00,2500,450,2950,Net Banking,Instamojo,TXN0956321740bT,Success,0
PAY000240,BKG008180,CUST00144,2024-09-11,00:15:00,1000,180,1180,Debit Card,Cashfree,TXN3910193353IN,Success,0
PAY000241,BKG004445,CUST00809,2024-04-17,00:21:00,1000,180,1180,Credit Card,Cashfree,TXN2224711936aS,Success,0
PAY000242,BKG006324,CUST01629,2025-05-22,00:07:00,1500,270,1770,Debit Card,Razorpay,TXN0608277056rz,Success,0
PAY000243,BKG008419,CUST00246,2026-01-26,00:07:00,1200,216,1416,Credit Card,Razorpay,TXN1607626438Tw,Success,0
PAY000244,BKG002558,CUST02000,2024-02-29,00:20:00,1500,270,1770,Debit Card,Razorpay,TXN0095372346fC,Success,0
PAY000245,BKG001973,CUST01626,2024-11-08,00:20:00,1500,270,1770,UPI,Paytm,TXN6231336109qs,Success,0
PAY000246,BKG002539,CUST00478,2025-06-08,00:08:00,1800,324,2124,Debit Card,Paytm,TXN1642316544hV,Refunded,2124
PAY000247,BKG002155,CUST00746,2025-03-22,00:25:00,2500,450,2950,UPI,Instamojo,TXN3727768576Wc,Success,0
PAY000248,BKG006167,CUST02350,2024-11-14,00:04:00,1500,270,1770,Cash,CCAvenue,TXN6349429046Ze,Success,0
PAY000249,BKG009837,CUST02452,2024-10-03,00:30:00,800,144,944,UPI,Instamojo,TXN7551887017NN,Success,0
PAY000250,BKG008605,CUST01969,2024-01-12,00:09:00,800,144,944,UPI,PayU,TXN9324202483Ct,Success,0
PAY000251,BKG006732,CUST01916,2024-09-21,00:17:00,2500,450,2950,Cash,CCAvenue,TXN4417234565Ym,Success,0
PAY000252,BKG009275,CUST01514,2024-07-19,00:25:00,1000,180,1180,Cash,CCAvenue,TXN8694790254XI,Success,0
PAY000253,BKG002026,CUST00021,2024-05-13,00:12:00,800,144,944,Credit Card,Instamojo,TXN5362689047lm,Success,0
PAY000254,BKG008975,CUST01522,2026-02-08,00:15:00,1000,180,1180,UPI,PayU,TXN8641009538vO,Failed,0
PAY000255,BKG007375,CUST00921,2025-01-06,00:19:00,1500,270,1770,Credit Card,Cashfree,TXN5742164359Mb,Success,0
PAY000256,BKG003729,CUST01674,2024-05-30,00:10:00,800,144,944,UPI,CCAvenue,TXN0937814604FP,Success,0
PAY000257,BKG007565,CUST02042,2025-05-24,00:06:00,2000,360,2360,Wallet,CCAvenue,TXN6143788443Dd,Success,0
PAY000258,BKG008614,CUST00239,2024-08-23,00:20:00,1500,270,1770,Wallet,PayU,TXN6618756467iR,Success,0
PAY000259,BKG005670,CUST01675,2025-03-26,00:15:00,1000,180,1180,Net Banking,CCAvenue,TXN6368154185HV,Success,0
PAY000260,BKG008997,CUST01794,2026-04-21,00:18:00,2500,450,2950,Cash,Cashfree,TXN9900277291aX,Success,0
PAY000261,BKG002474,CUST02136,2024-09-06,00:07:00,1800,324,2124,Wallet,CCAvenue,TXN8450786043xA,Success,0
PAY000262,BKG003186,CUST00293,2024-06-12,00:10:00,2500,450,2950,Wallet,Razorpay,TXN6050337469Gp,Success,0
PAY000263,BKG004879,CUST00274,2024-09-07,00:21:00,2000,360,2360,Credit Card,CCAvenue,TXN3067730671Ji,Success,0
PAY000264,BKG008050,CUST01084,2025-09-17,00:13:00,1500,270,1770,Net Banking,Razorpay,TXN2266794190XG,Success,0
PAY000265,BKG005142,CUST01146,2024-12-14,00:09:00,800,144,944,Cash,PayU,TXN7886538590yE,Success,0
PAY000266,BKG007754,CUST01635,2025-01-07,00:16:00,1500,270,1770,Debit Card,Razorpay,TXN3963428987zb,Success,0
PAY000267,BKG006509,CUST00762,2025-05-04,00:06:00,2500,450,2950,Cash,Paytm,TXN5504922170qP,Success,0
PAY000268,BKG005959,CUST00122,2024-06-28,00:21:00,1500,270,1770,Debit Card,PayU,TXN8618670663ld,Failed,0
PAY000269,BKG001258,CUST00608,2025-05-20,00:14:00,1000,180,1180,Debit Card,Razorpay,TXN1629073992XG,Success,0
PAY000270,BKG005338,CUST00881,2024-07-26,00:02:00,1500,270,1770,Wallet,Cashfree,TXN9198271826Su,Success,0
PAY000271,BKG002782,CUST01914,2024-12-23,00:26:00,2500,450,2950,Wallet,Paytm,TXN3371708649qk,Success,0
PAY000272,BKG008296,CUST00649,2025-03-24,00:12:00,2500,450,2950,Cash,PayU,TXN6942039831RX,Failed,0
PAY000273,BKG009244,CUST02232,2025-08-05,00:03:00,1500,270,1770,Credit Card,PayU,TXN3549014599AC,Refunded,1770
PAY000274,BKG003662,CUST00359,2025-11-20,00:17:00,1500,270,1770,Credit Card,Paytm,TXN0692195873ax,Success,0
PAY000275,BKG003957,CUST01949,2024-04-28,00:08:00,2500,450,2950,Credit Card,Instamojo,TXN4982438843Zd,Success,0
PAY000276,BKG002702,CUST00330,2024-03-10,00:12:00,1500,270,1770,Net Banking,Razorpay,TXN2178167806Oy,Pending,0
PAY000277,BKG005761,CUST00883,2025-06-27,00:12:00,1500,270,1770,Credit Card,Paytm,TXN4315890164XL,Failed,0
PAY000278,BKG006542,CUST01768,2026-02-27,00:05:00,1000,180,1180,Wallet,Paytm,TXN2815037017dM,Refunded,1180
PAY000279,BKG003558,CUST01303,2024-06-01,00:22:00,2000,360,2360,Wallet,Paytm,TXN2640703088cH,Success,0
PAY000280,BKG009747,CUST01417,2024-06-06,00:26:00,800,144,944,Debit Card,Paytm,TXN1726282968lP,Refunded,944
PAY000281,BKG004393,CUST00123,2024-04-22,00:24:00,2500,450,2950,Wallet,CCAvenue,TXN4485007288QL,Success,0
PAY000282,BKG004866,CUST02037,2025-11-04,00:27:00,1500,270,1770,Debit Card,Paytm,TXN5927411680BL,Success,0
PAY000283,BKG000989,CUST02250,2025-02-06,00:12:00,1500,270,1770,Net Banking,CCAvenue,TXN1961276620Jc,Success,0
PAY000284,BKG009603,CUST02126,2024-05-16,00:28:00,1000,180,1180,Credit Card,CCAvenue,TXN8203917026mR,Success,0
PAY000285,BKG001764,CUST01346,2025-02-02,00:08:00,1500,270,1770,Wallet,Paytm,TXN4443596245HR,Success,0
PAY000286,BKG001742,CUST01852,2024-06-02,00:08:00,1000,180,1180,UPI,PayU,TXN7012042425nA,Success,0
PAY000287,BKG005870,CUST00357,2025-02-24,00:22:00,2500,450,2950,Debit Card,PayU,TXN9091237530lJ,Failed,0
PAY000288,BKG007810,CUST01151,2024-08-25,00:11:00,1000,180,1180,Debit Card,CCAvenue,TXN4976039670iW,Success,0
PAY000289,BKG004886,CUST01917,2026-05-07,00:10:00,2500,450,2950,Wallet,Paytm,TXN4365240553SW,Success,0
PAY000290,BKG000533,CUST00550,2026-04-28,00:30:00,1800,324,2124,Net Banking,Cashfree,TXN6481875403zS,Success,0
PAY000291,BKG006515,CUST01552,2024-10-14,00:17:00,2500,450,2950,Credit Card,Paytm,TXN4882159773Hx,Success,0
PAY000292,BKG000150,CUST00738,2024-07-25,00:10:00,1800,324,2124,Wallet,Cashfree,TXN4662323606zZ,Success,0
PAY000293,BKG009226,CUST00724,2024-01-28,00:21:00,1000,180,1180,Cash,CCAvenue,TXN7998649125Lt,Success,0
PAY000294,BKG007300,CUST02364,2024-11-20,00:05:00,1200,216,1416,Credit Card,Razorpay,TXN9722042986lk,Success,0
PAY000295,BKG002459,CUST00564,2024-10-06,00:20:00,1500,270,1770,Net Banking,Paytm,TXN6992066617KL,Success,0
PAY000296,BKG006864,CUST00986,2026-04-14,00:17:00,1500,270,1770,Cash,CCAvenue,TXN6235699929VM,Success,0
PAY000297,BKG000380,CUST00725,2026-04-09,00:14:00,2000,360,2360,Credit Card,Instamojo,TXN8335876887TF,Success,0
PAY000298,BKG000610,CUST01846,2024-01-14,00:25:00,1500,270,1770,UPI,PayU,TXN7925604134Hl,Success,0
PAY000299,BKG007507,CUST02079,2024-11-23,00:02:00,2500,450,2950,Credit Card,Razorpay,TXN0849315398Vm,Success,0
PAY000300,BKG007298,CUST01099,2026-02-16,00:11:00,1000,180,1180,Debit Card,Instamojo,TXN9122600014td,Success,0
PAY000301,BKG002487,CUST01507,2025-05-30,00:08:00,1800,324,2124,Debit Card,Razorpay,TXN7629143049en,Success,0
PAY000302,BKG003340,CUST00634,2026-04-20,00:09:00,1000,180,1180,Wallet,CCAvenue,TXN4103897528Ei,Success,0
PAY000303,BKG005314,CUST02389,2025-07-14,00:08:00,800,144,944,Credit Card,PayU,TXN0998656422sa,Success,0
PAY000304,BKG004841,CUST01035,2026-02-03,00:14:00,800,144,944,Net Banking,PayU,TXN5920823530KF,Success,0
PAY000305,BKG000486,CUST01350,2026-04-04,00:10:00,1500,270,1770,Net Banking,Paytm,TXN6691948962KX,Success,0
PAY000306,BKG007959,CUST02428,2025-06-27,00:13:00,2500,450,2950,Cash,Cashfree,TXN8056820175pO,Success,0
PAY000307,BKG007102,CUST00017,2025-05-27,00:07:00,2500,450,2950,Net Banking,Paytm,TXN0796618695Ej,Success,0
PAY000308,BKG008745,CUST00130,2024-02-19,00:28:00,2500,450,2950,Cash,Paytm,TXN4043474125oe,Refunded,2950
PAY000309,BKG009485,CUST01052,2025-08-06,00:18:00,1800,324,2124,Cash,PayU,TXN3795610077Fm,Success,0
PAY000310,BKG006735,CUST01939,2025-08-22,00:18:00,800,144,944,Debit Card,Razorpay,TXN2175036192cj,Success,0
PAY000311,BKG006587,CUST02315,2025-02-08,00:21:00,2500,450,2950,UPI,Paytm,TXN5999193873nD,Success,0
PAY000312,BKG005044,CUST00942,2025-11-12,00:15:00,1000,180,1180,Credit Card,PayU,TXN0342444748Ma,Success,0
PAY000313,BKG009483,CUST01671,2025-04-28,00:30:00,800,144,944,Net Banking,CCAvenue,TXN4760786235ea,Success,0
PAY000314,BKG004689,CUST00572,2024-08-08,00:14:00,2500,450,2950,UPI,Cashfree,TXN7651917085fE,Success,0
PAY000315,BKG007893,CUST02064,2026-05-21,00:20:00,1500,270,1770,Cash,Instamojo,TXN3289514563qc,Failed,0
PAY000316,BKG006006,CUST00603,2025-12-26,00:10:00,1000,180,1180,Debit Card,CCAvenue,TXN9185805581UV,Success,0
PAY000317,BKG004014,CUST02218,2024-12-23,00:09:00,1000,180,1180,Debit Card,Razorpay,TXN1574496539Qh,Success,0
PAY000318,BKG008225,CUST02347,2024-02-22,00:05:00,1000,180,1180,Cash,Instamojo,TXN6077004093Za,Success,0
PAY000319,BKG009277,CUST00714,2024-08-01,00:09:00,1200,216,1416,UPI,PayU,TXN4541840398jl,Refunded,1416
PAY000320,BKG005539,CUST01204,2025-01-06,00:25:00,2500,450,2950,Cash,CCAvenue,TXN1803966203Gx,Success,0
PAY000321,BKG004277,CUST02483,2026-01-12,00:20:00,1200,216,1416,Wallet,Razorpay,TXN8864078802zu,Success,0
PAY000322,BKG000783,CUST00364,2026-05-26,00:08:00,2000,360,2360,UPI,Instamojo,TXN2951646933Up,Success,0
PAY000323,BKG004199,CUST02006,2024-11-03,00:19:00,1200,216,1416,Wallet,Paytm,TXN5623039744bG,Success,0
PAY000324,BKG008849,CUST00769,2025-06-05,00:04:00,2500,450,2950,Debit Card,Paytm,TXN8067089870Mk,Success,0
PAY000325,BKG001718,CUST02063,2024-10-02,00:29:00,2500,450,2950,Wallet,PayU,TXN0199184311mR,Success,0
PAY000326,BKG000285,CUST01660,2025-09-13,00:11:00,1000,180,1180,Credit Card,Paytm,TXN2661158485Jd,Success,0
PAY000327,BKG007278,CUST02312,2025-06-17,00:09:00,1800,324,2124,Cash,CCAvenue,TXN5263211960sD,Success,0
PAY000328,BKG000652,CUST01999,2024-02-29,00:18:00,2500,450,2950,Credit Card,CCAvenue,TXN2205397077rx,Success,0
PAY000329,BKG007909,CUST00754,2024-07-08,00:25:00,2000,360,2360,Debit Card,CCAvenue,TXN4470823171sy,Success,0
PAY000330,BKG003301,CUST00358,2024-08-23,00:12:00,2000,360,2360,Credit Card,Instamojo,TXN1995394676Ai,Success,0
PAY000331,BKG007165,CUST01853,2026-05-31,00:26:00,2500,450,2950,Net Banking,PayU,TXN6235960530iV,Success,0
PAY000332,BKG009665,CUST00250,2024-11-04,00:18:00,1500,270,1770,UPI,Cashfree,TXN6184025787an,Success,0
PAY000333,BKG005082,CUST02351,2025-09-05,00:30:00,1500,270,1770,UPI,Cashfree,TXN6860506306zp,Success,0
PAY000334,BKG003377,CUST00385,2024-04-03,00:27:00,2000,360,2360,UPI,Instamojo,TXN6050281640NI,Success,0
PAY000335,BKG007395,CUST00618,2025-10-29,00:04:00,2000,360,2360,Credit Card,Razorpay,TXN9103909120ZV,Success,0
PAY000336,BKG002315,CUST02066,2024-07-01,00:01:00,1800,324,2124,Cash,CCAvenue,TXN3025209452Sm,Failed,0
PAY000337,BKG003716,CUST01216,2025-02-22,00:14:00,2000,360,2360,Net Banking,CCAvenue,TXN7597953192zc,Success,0
PAY000338,BKG004390,CUST00299,2026-01-03,00:28:00,800,144,944,Credit Card,Instamojo,TXN0986027574Qu,Success,0
PAY000339,BKG002172,CUST00352,2025-05-08,00:10:00,2000,360,2360,Cash,Razorpay,TXN4492054894Ss,Success,0
PAY000340,BKG009017,CUST01636,2026-03-29,00:25:00,2500,450,2950,UPI,Paytm,TXN5381180818My,Refunded,2950
PAY000341,BKG007341,CUST01658,2024-07-04,00:26:00,1500,270,1770,Wallet,PayU,TXN5583445662kM,Success,0
PAY000342,BKG004942,CUST02304,2024-04-21,00:09:00,1800,324,2124,UPI,PayU,TXN5217970566ap,Success,0
PAY000343,BKG004346,CUST02268,2024-06-03,00:24:00,1800,324,2124,Credit Card,PayU,TXN6162486070sC,Success,0
PAY000344,BKG002588,CUST00293,2026-02-23,00:03:00,2500,450,2950,Debit Card,CCAvenue,TXN2660235158xb,Success,0
PAY000345,BKG005482,CUST00675,2024-08-03,00:23:00,1000,180,1180,Wallet,Instamojo,TXN1530173167Zg,Success,0
PAY000346,BKG002890,CUST00206,2026-02-22,00:23:00,1800,324,2124,Cash,Instamojo,TXN5605879052lq,Success,0
PAY000347,BKG000542,CUST00920,2025-10-13,00:07:00,1800,324,2124,Wallet,Razorpay,TXN4133954794dT,Refunded,2124
PAY000348,BKG000633,CUST02086,2026-05-24,00:11:00,1000,180,1180,Wallet,Razorpay,TXN6453157905UD,Success,0
PAY000349,BKG008615,CUST02390,2024-08-03,00:16:00,1200,216,1416,UPI,PayU,TXN1918986646Ln,Success,0
PAY000350,BKG003294,CUST01498,2025-07-09,00:28:00,2500,450,2950,Credit Card,Paytm,TXN6561833597qO,Failed,0
PAY000351,BKG004574,CUST01022,2024-02-18,00:29:00,2500,450,2950,Net Banking,Razorpay,TXN8768057023VS,Pending,0
PAY000352,BKG005170,CUST01929,2026-04-06,00:03:00,1800,324,2124,Credit Card,PayU,TXN7718430192kb,Success,0
PAY000353,BKG006325,CUST01881,2024-11-10,00:30:00,2500,450,2950,Wallet,Razorpay,TXN9567333297nY,Failed,0
PAY000354,BKG008122,CUST01789,2024-12-01,00:18:00,2500,450,2950,Cash,Razorpay,TXN2396440282up,Success,0
PAY000355,BKG000888,CUST00111,2025-09-28,00:06:00,800,144,944,Net Banking,CCAvenue,TXN2676992427Ep,Success,0
PAY000356,BKG002246,CUST00068,2025-07-12,00:18:00,800,144,944,Cash,Paytm,TXN9238520232bK,Success,0
PAY000357,BKG003225,CUST01611,2026-01-28,00:22:00,800,144,944,Cash,PayU,TXN1401693328rs,Pending,0
PAY000358,BKG005569,CUST01711,2024-09-04,00:28:00,1800,324,2124,Credit Card,Razorpay,TXN2347199829aZ,Success,0
PAY000359,BKG001909,CUST00657,2024-11-14,00:23:00,2500,450,2950,Credit Card,PayU,TXN7551545260Cu,Success,0
PAY000360,BKG009757,CUST02285,2026-02-03,00:29:00,1500,270,1770,Credit Card,CCAvenue,TXN6999138310aT,Success,0
PAY000361,BKG004765,CUST01893,2025-06-27,00:02:00,1500,270,1770,Wallet,CCAvenue,TXN6433226227CD,Success,0
PAY000362,BKG004530,CUST00866,2025-02-27,00:12:00,1500,270,1770,Net Banking,PayU,TXN7331680664UE,Success,0
PAY000363,BKG009104,CUST00518,2024-06-12,00:06:00,1500,270,1770,Wallet,Razorpay,TXN0703850360vN,Failed,0
PAY000364,BKG005891,CUST00806,2026-05-27,00:27:00,2500,450,2950,Cash,Cashfree,TXN5298424107YT,Success,0
PAY000365,BKG001542,CUST00465,2025-07-10,00:26:00,2500,450,2950,Debit Card,Instamojo,TXN4027406758kB,Failed,0
PAY000366,BKG002409,CUST00615,2026-01-27,00:26:00,1000,180,1180,Wallet,PayU,TXN7625906200pT,Success,0
PAY000367,BKG004807,CUST00832,2025-12-07,00:03:00,1800,324,2124,Net Banking,Paytm,TXN6385646149Cr,Success,0
PAY000368,BKG000992,CUST00902,2026-06-09,00:21:00,1000,180,1180,Debit Card,Paytm,TXN5979318399RF,Success,0
PAY000369,BKG004774,CUST00774,2024-12-07,00:13:00,2500,450,2950,Net Banking,Instamojo,TXN9849149860LV,Success,0
PAY000370,BKG006313,CUST02321,2024-05-04,00:09:00,2500,450,2950,Net Banking,Instamojo,TXN9550493266sn,Success,0
PAY000371,BKG001502,CUST02015,2025-08-14,00:04:00,800,144,944,Credit Card,Instamojo,TXN2239461212TJ,Success,0
PAY000372,BKG001946,CUST01465,2025-10-31,00:02:00,1000,180,1180,Debit Card,Paytm,TXN9811594853qb,Pending,0
PAY000373,BKG007554,CUST01805,2026-04-28,00:20:00,1000,180,1180,Net Banking,Razorpay,TXN0127622398Tt,Success,0
PAY000374,BKG005989,CUST01212,2024-08-19,00:25:00,2500,450,2950,Cash,PayU,TXN7422567871GX,Success,0
PAY000375,BKG009836,CUST00322,2024-01-08,00:27:00,1800,324,2124,UPI,Cashfree,TXN8822378870vQ,Success,0
PAY000376,BKG000622,CUST00840,2025-09-01,00:24:00,800,144,944,Credit Card,Paytm,TXN8416806134KP,Success,0
PAY000377,BKG003838,CUST02437,2025-08-31,00:18:00,1200,216,1416,Net Banking,Cashfree,TXN5647998460WR,Success,0
PAY000378,BKG008545,CUST02252,2024-12-30,00:13:00,1500,270,1770,Credit Card,CCAvenue,TXN5867949638pa,Success,0
PAY000379,BKG000482,CUST01763,2025-06-14,00:12:00,2500,450,2950,Wallet,Razorpay,TXN9723610809jA,Success,0
PAY000380,BKG009679,CUST01201,2024-02-25,00:07:00,1200,216,1416,Net Banking,CCAvenue,TXN1662016555UC,Refunded,1416
PAY000381,BKG002042,CUST01001,2025-09-20,00:21:00,2000,360,2360,Wallet,Cashfree,TXN8645786555Fw,Failed,0
PAY000382,BKG000109,CUST01014,2026-01-16,00:06:00,1000,180,1180,Cash,CCAvenue,TXN1247640006HC,Refunded,1180
PAY000383,BKG006643,CUST01286,2025-01-25,00:25:00,1500,270,1770,Cash,Razorpay,TXN5868240516yw,Success,0
PAY000384,BKG009392,CUST00806,2024-02-28,00:16:00,1500,270,1770,Credit Card,CCAvenue,TXN4512244418LN,Success,0
PAY000385,BKG006658,CUST02196,2025-04-02,00:22:00,2500,450,2950,Net Banking,Instamojo,TXN7402338686bG,Success,0
PAY000386,BKG007197,CUST01841,2026-05-17,00:04:00,2000,360,2360,Debit Card,Cashfree,TXN3570170363cN,Success,0
PAY000387,BKG000670,CUST00444,2026-06-18,00:24:00,2000,360,2360,UPI,Paytm,TXN4423860205Ud,Success,0
PAY000388,BKG003960,CUST02019,2025-07-19,00:21:00,2000,360,2360,Credit Card,Paytm,TXN8983094134QL,Success,0
PAY000389,BKG001442,CUST01313,2024-07-28,00:27:00,1500,270,1770,Cash,Razorpay,TXN0961979797ir,Success,0
PAY000390,BKG006810,CUST01538,2025-11-23,00:19:00,1200,216,1416,Cash,Instamojo,TXN5284135694Ha,Success,0
PAY000391,BKG001536,CUST00021,2025-06-13,00:10:00,1200,216,1416,Net Banking,PayU,TXN4507356748aK,Refunded,1416
PAY000392,BKG008838,CUST01839,2024-09-13,00:30:00,2000,360,2360,Net Banking,Cashfree,TXN5739405980iQ,Success,0
PAY000393,BKG008466,CUST01218,2024-11-27,00:19:00,1800,324,2124,Debit Card,CCAvenue,TXN6029442031wH,Success,0
PAY000394,BKG008215,CUST01436,2025-04-16,00:28:00,1500,270,1770,Debit Card,CCAvenue,TXN9258490734jc,Success,0
PAY000395,BKG004715,CUST00385,2025-12-22,00:13:00,1500,270,1770,Credit Card,Instamojo,TXN3197774867xN,Success,0
PAY000396,BKG006508,CUST00185,2024-01-02,00:23:00,1500,270,1770,Debit Card,CCAvenue,TXN5141864823aG,Success,0
PAY000397,BKG002442,CUST01778,2025-02-11,00:27:00,1000,180,1180,Cash,Paytm,TXN8295868419Ak,Success,0
PAY000398,BKG003636,CUST00278,2024-09-28,00:26:00,1500,270,1770,UPI,PayU,TXN3326058694kD,Success,0
PAY000399,BKG002052,CUST00462,2024-08-17,00:13:00,1500,270,1770,Cash,PayU,TXN6748317306zl,Success,0
PAY000400,BKG004921,CUST00891,2025-04-21,00:02:00,1500,270,1770,Cash,Instamojo,TXN9315181788js,Success,0
PAY000401,BKG006213,CUST01633,2024-07-16,00:20:00,2500,450,2950,Credit Card,Razorpay,TXN2655946989bA,Success,0
PAY000402,BKG008649,CUST01455,2024-02-03,00:07:00,1000,180,1180,Credit Card,Razorpay,TXN2327237179GL,Success,0
PAY000403,BKG004439,CUST02064,2025-07-20,00:21:00,2500,450,2950,Cash,Paytm,TXN0223790065rZ,Success,0
PAY000404,BKG004417,CUST01188,2025-12-06,00:30:00,1000,180,1180,Credit Card,CCAvenue,TXN8708477954eO,Success,0
PAY000405,BKG009478,CUST00145,2026-01-27,00:05:00,1500,270,1770,Wallet,Cashfree,TXN7675539818IN,Success,0
PAY000406,BKG007440,CUST00101,2026-03-02,00:03:00,2500,450,2950,Credit Card,PayU,TXN0737815915FM,Success,0
PAY000407,BKG004114,CUST00527,2024-03-02,00:01:00,1500,270,1770,Wallet,Razorpay,TXN0894589626Jn,Success,0
PAY000408,BKG006673,CUST01628,2026-02-23,00:29:00,1800,324,2124,Wallet,Cashfree,TXN8488763802bR,Refunded,2124
PAY000409,BKG007055,CUST00052,2024-01-21,00:08:00,2000,360,2360,Cash,Paytm,TXN7612396121OY,Success,0
PAY000410,BKG002147,CUST01539,2026-05-17,00:02:00,2500,450,2950,UPI,Instamojo,TXN9051881298HP,Success,0
PAY000411,BKG001977,CUST02410,2025-11-16,00:01:00,1800,324,2124,Net Banking,Razorpay,TXN6182070669ch,Success,0
PAY000412,BKG001954,CUST01180,2024-03-10,00:14:00,2500,450,2950,Cash,PayU,TXN0792372982yJ,Success,0
PAY000413,BKG000769,CUST01983,2026-04-06,00:01:00,1000,180,1180,Cash,Instamojo,TXN9334864970pT,Failed,0
PAY000414,BKG009733,CUST01678,2025-12-02,00:25:00,1200,216,1416,Wallet,Instamojo,TXN5067578968YU,Pending,0
PAY000415,BKG005518,CUST00868,2026-06-12,00:22:00,2500,450,2950,Debit Card,Cashfree,TXN3355707731Xk,Success,0
PAY000416,BKG006315,CUST02392,2025-11-11,00:24:00,1800,324,2124,Net Banking,Instamojo,TXN3155505705iP,Success,0
PAY000417,BKG007848,CUST01792,2025-04-10,00:09:00,1000,180,1180,Wallet,Razorpay,TXN1879938444ct,Success,0
PAY000418,BKG007912,CUST00737,2025-06-20,00:07:00,2500,450,2950,Cash,Paytm,TXN5883114147dP,Success,0
